time_tag,p3_flux_ic,p5_flux_ic,p7_flux_ic,short,long
1990-04-27 22:05:00,0.143,0.0598,0.0104,1.4e-08,1.542857142857143e-06
1990-04-27 22:06:00,0.1538,0.0536,0.01266,1.4470588235294118e-08,1.5285714285714283e-06
1990-04-27 22:07:00,0.1646,0.0474,0.01492,1.4352941176470588e-08,1.5285714285714283e-06
1990-04-27 22:08:00,0.1754,0.0412,0.01718,1.4705882352941176e-08,1.5285714285714283e-06
1990-04-27 22:09:00,0.1862,0.035,0.01944,1.4705882352941176e-08,1.5285714285714283e-06
1990-04-27 22:10:00,0.197,0.0288,0.0217,1.4823529411764708e-08,1.5285714285714283e-06
1990-04-27 22:11:00,0.16946,0.02698,0.0195,1.4705882352941176e-08,1.5285714285714283e-06
1990-04-27 22:12:00,0.14192,0.02516,0.0173,1.4941176470588236e-08,1.5285714285714283e-06
1990-04-27 22:13:00,0.11438,0.02334,0.0151,1.6e-08,1.5571428571428572e-06
1990-04-27 22:14:00,0.08684,0.0215199999999999,0.0129,1.6117647058823532e-08,1.5571428571428572e-06
1990-04-27 22:15:00,0.0593,0.0197,0.0107,1.623529411764706e-08,1.5571428571428572e-06
1990-04-27 22:16:00,0.0581,0.0185399999999999,0.00955,1.6e-08,1.542857142857143e-06
1990-04-27 22:17:00,0.0569,0.01738,0.0084,1.6705882352941175e-08,1.542857142857143e-06
1990-04-27 22:18:00,0.0557,0.01622,0.00725,1.6588235294117647e-08,1.542857142857143e-06
1990-04-27 22:19:00,0.0545,0.0150599999999999,0.0061,1.6941176470588234e-08,1.542857142857143e-06
1990-04-27 22:20:00,0.0533,0.0139,0.00495,1.8000000000000002e-08,1.5571428571428572e-06
1990-04-27 22:21:00,0.05592,0.01466,0.00575,1.9647058823529413e-08,1.5857142857142857e-06
1990-04-27 22:22:00,0.05854,0.01542,0.00655,2.0352941176470588e-08,1.6285714285714288e-06
1990-04-27 22:23:00,0.06116,0.01618,0.00735,2.2352941176470592e-08,1.657142857142857e-06
1990-04-27 22:24:00,0.06378,0.01694,0.00815,2.341176470588236e-08,1.6857142857142858e-06
1990-04-27 22:25:00,0.0664,0.0177,0.00895,2.5058823529411764e-08,1.7285714285714287e-06
1990-04-27 22:26:00,0.09052,0.02276,0.01396,2.6823529411764713e-08,1.7714285714285714e-06
1990-04-27 22:27:00,0.1146399999999999,0.0278199999999999,0.01897,3.0000000000000004e-08,1.8285714285714288e-06
1990-04-27 22:28:00,0.13876,0.03288,0.02398,3.23529411764706e-08,1.885714285714286e-06
1990-04-27 22:29:00,0.16288,0.03794,0.02899,3.658823529411765e-08,1.9571428571428574e-06
1990-04-27 22:30:00,0.187,0.043,0.034,4.6470588235294127e-08,2.0571428571428573e-06
1990-04-27 22:31:00,0.1698,0.04944,0.0324,5.188235294117647e-08,2.1285714285714287e-06
1990-04-27 22:32:00,0.1526,0.05588,0.0308,5.6823529411764724e-08,2.2142857142857146e-06
1990-04-27 22:33:00,0.1354,0.06232,0.0292,6.141176470588237e-08,2.2857142857142856e-06
1990-04-27 22:34:00,0.1182,0.06876,0.0276,6.294117647058825e-08,2.342857142857143e-06
1990-04-27 22:35:00,0.101,0.0752,0.026,6.494117647058824e-08,2.3714285714285714e-06
1990-04-27 22:36:00,0.08944,0.06338,0.02259,6.68235294117647e-08,2.3714285714285714e-06
1990-04-27 22:37:00,0.07788,0.05156,0.01918,6.76470588235294e-08,2.4142857142857143e-06
1990-04-27 22:38:00,0.06632,0.03974,0.01577,6.76470588235294e-08,2.4142857142857143e-06
1990-04-27 22:39:00,0.05476,0.02792,0.01236,6.894117647058825e-08,2.428571428571429e-06
1990-04-27 22:40:00,0.0432,0.0161,0.00895,6.941176470588236e-08,2.428571428571429e-06
1990-04-27 22:41:00,0.06936,0.02452,0.00924,7.200000000000001e-08,2.471428571428572e-06
1990-04-27 22:42:00,0.09552,0.03294,0.00953,7.423529411764706e-08,2.485714285714286e-06
1990-04-27 22:43:00,0.12168,0.04136,0.0098199999999999,7.599999999999999e-08,2.5285714285714287e-06
1990-04-27 22:44:00,0.1478399999999999,0.04978,0.01011,7.705882352941176e-08,2.571428571428572e-06
1990-04-27 22:45:00,0.174,0.0582,0.0104,7.71764705882353e-08,2.6e-06
1990-04-27 22:46:00,0.14786,0.05012,0.0104599999999999,7.599999999999999e-08,2.6142857142857145e-06
1990-04-27 22:47:00,0.12172,0.04204,0.01052,7.423529411764706e-08,2.6142857142857145e-06
1990-04-27 22:48:00,0.09558,0.03396,0.0105799999999999,7.235294117647059e-08,2.6142857142857145e-06
1990-04-27 22:49:00,0.06944,0.02588,0.01064,7.03529411764706e-08,2.6142857142857145e-06
1990-04-27 22:50:00,0.0433,0.0178,0.0107,6.811764705882353e-08,2.585714285714286e-06
1990-04-27 22:51:00,0.04774,0.0187,0.0116,6.68235294117647e-08,2.571428571428572e-06
1990-04-27 22:52:00,0.05218,0.0196,0.0124999999999999,6.482352941176471e-08,2.571428571428572e-06
1990-04-27 22:53:00,0.05662,0.0205,0.0133999999999999,6.505882352941177e-08,2.571428571428572e-06
1990-04-27 22:54:00,0.06106,0.0214,0.0143,6.529411764705882e-08,2.6e-06
1990-04-27 22:55:00,0.0655,0.0223,0.0152,6.423529411764705e-08,2.6e-06
1990-04-27 22:56:00,0.06576,0.02582,0.0187,6.211764705882353e-08,2.557142857142857e-06
1990-04-27 22:57:00,0.06602,0.0293399999999999,0.0222,6.011764705882354e-08,2.5142857142857147e-06
1990-04-27 22:58:00,0.06628,0.03286,0.0257,5.8e-08,2.471428571428572e-06
1990-04-27 22:59:00,0.06654,0.0363799999999999,0.0292,5.7411764705882354e-08,2.471428571428572e-06
1990-04-27 23:00:00,0.0668,0.0399,0.0327,5.6235294117647074e-08,2.471428571428572e-06
1990-04-27 23:01:00,0.06434,0.03772,0.02824,5.5529411764705893e-08,2.4571428571428573e-06
1990-04-27 23:02:00,0.06188,0.03554,0.02378,5.4705882352941175e-08,2.442857142857143e-06
1990-04-27 23:03:00,0.05942,0.03336,0.0193199999999999,5.423529411764706e-08,2.428571428571429e-06
1990-04-27 23:04:00,0.05696,0.03118,0.0148599999999999,5.376470588235295e-08,2.428571428571429e-06
1990-04-27 23:05:00,0.0545,0.029,0.0104,5.376470588235295e-08,2.428571428571429e-06
1990-04-27 23:06:00,0.05224,0.02642,0.01011,5.341176470588237e-08,2.4000000000000003e-06
1990-04-27 23:07:00,0.04998,0.02384,0.0098199999999999,5.15294117647059e-08,2.3714285714285714e-06
1990-04-27 23:08:00,0.04772,0.02126,0.00953,5.058823529411765e-08,2.3714285714285714e-06
1990-04-27 23:09:00,0.04546,0.01868,0.00924,5.0117647058823536e-08,2.3571428571428574e-06
1990-04-27 23:10:00,0.0432,0.0161,0.00895,4.894117647058824e-08,2.328571428571429e-06
1990-04-27 23:11:00,0.07396,0.03468,0.0194,4.8705882352941194e-08,2.328571428571429e-06
1990-04-27 23:12:00,0.10472,0.05326,0.0298499999999999,4.8352941176470593e-08,2.3142857142857145e-06
1990-04-27 23:13:00,0.13548,0.07184,0.0402999999999999,4.7764705882352944e-08,2.3142857142857145e-06
1990-04-27 23:14:00,0.16624,0.09042,0.0507499999999999,4.823529411764706e-08,2.3e-06
1990-04-27 23:15:00,0.197,0.109,0.0612,4.847058823529413e-08,2.2857142857142856e-06
1990-04-27 23:16:00,0.183,0.10716,0.05862,4.8352941176470593e-08,2.2857142857142856e-06
1990-04-27 23:17:00,0.169,0.10532,0.05604,4.823529411764706e-08,2.2857142857142856e-06
1990-04-27 23:18:00,0.155,0.10348,0.05346,4.894117647058824e-08,2.2857142857142856e-06
1990-04-27 23:19:00,0.141,0.10164,0.05088,4.882352941176471e-08,2.2857142857142856e-06
1990-04-27 23:20:00,0.127,0.0998,0.0483,4.941176470588236e-08,2.3e-06
1990-04-27 23:21:00,0.1346,0.0962,0.0444,4.941176470588236e-08,2.3142857142857145e-06
1990-04-27 23:22:00,0.1422,0.0926,0.0405,4.9647058823529424e-08,2.328571428571429e-06
1990-04-27 23:23:00,0.1498,0.089,0.0366,4.976470588235294e-08,2.328571428571429e-06
1990-04-27 23:24:00,0.1574,0.0854,0.0327,5e-08,2.328571428571429e-06
1990-04-27 23:25:00,0.165,0.0818,0.0288,4.988235294117647e-08,2.3142857142857145e-06
1990-04-27 23:26:00,0.1654,0.08104,0.02744,5.058823529411765e-08,2.328571428571429e-06
1990-04-27 23:27:00,0.1658,0.08028,0.02608,5.035294117647059e-08,2.3142857142857145e-06
1990-04-27 23:28:00,0.1662,0.07952,0.02472,5.058823529411765e-08,2.328571428571429e-06
1990-04-27 23:29:00,0.1666,0.07876,0.02336,5.0117647058823536e-08,2.3142857142857145e-06
1990-04-27 23:30:00,0.167,0.078,0.022,5.035294117647059e-08,2.3142857142857145e-06
1990-04-27 23:31:00,0.1457,0.06906,0.02284,5e-08,2.3142857142857145e-06
1990-04-27 23:32:00,0.1244,0.06012,0.02368,5.070588235294119e-08,2.3142857142857145e-06
1990-04-27 23:33:00,0.1031,0.05118,0.02452,5.094117647058824e-08,2.328571428571429e-06
1990-04-27 23:34:00,0.0818,0.04224,0.02536,5.176470588235295e-08,2.328571428571429e-06
1990-04-27 23:35:00,0.0605,0.0333,0.0262,5.188235294117647e-08,2.328571428571429e-06
1990-04-27 23:36:00,0.05994,0.03058,0.0231,5.282352941176472e-08,2.3714285714285714e-06
1990-04-27 23:37:00,0.05938,0.02786,0.02,5.3058823529411764e-08,2.3714285714285714e-06
1990-04-27 23:38:00,0.05882,0.02514,0.0169,5.376470588235295e-08,2.385714285714286e-06
1990-04-27 23:39:00,0.05826,0.02242,0.0138,5.576470588235294e-08,2.428571428571429e-06
1990-04-27 23:40:00,0.0577,0.0197,0.0107,5.7411764705882354e-08,2.4571428571428573e-06
1990-04-27 23:41:00,0.0654,0.0298799999999999,0.01604,5.9529411764705896e-08,2.485714285714286e-06
1990-04-27 23:42:00,0.0731,0.04006,0.02138,6.294117647058825e-08,2.5285714285714287e-06
1990-04-27 23:43:00,0.0808,0.0502399999999999,0.02672,6.505882352941177e-08,2.585714285714286e-06
1990-04-27 23:44:00,0.0885,0.06042,0.03206,6.964705882352941e-08,2.642857142857143e-06
1990-04-27 23:45:00,0.0962,0.0706,0.0374,7.282352941176471e-08,2.7285714285714285e-06
1990-04-27 23:46:00,0.0894399999999999,0.06386,0.032,7.541176470588236e-08,2.771428571428572e-06
1990-04-27 23:47:00,0.0826799999999999,0.05712,0.0266,7.776470588235296e-08,2.8285714285714288e-06
1990-04-27 23:48:00,0.0759199999999999,0.05038,0.0212,7.976470588235295e-08,2.885714285714286e-06
1990-04-27 23:49:00,0.06916,0.04364,0.0158,8.105882352941178e-08,2.9285714285714287e-06
1990-04-27 23:50:00,0.0624,0.0369,0.0104,8.199999999999999e-08,2.971428571428572e-06
1990-04-27 23:51:00,0.06464,0.03882,0.0104,8.11764705882353e-08,3e-06
1990-04-27 23:52:00,0.06688,0.04074,0.0104,8.082352941176472e-08,3e-06
1990-04-27 23:53:00,0.06912,0.04266,0.0104,8.011764705882353e-08,3.028571428571429e-06
1990-04-27 23:54:00,0.0713599999999999,0.04458,0.0104,7.976470588235295e-08,3.057142857142857e-06
1990-04-27 23:55:00,0.0736,0.0465,0.0104,7.976470588235295e-08,3.057142857142857e-06
1990-04-27 23:56:00,0.12168,0.04076,0.01011,7.941176470588237e-08,3.057142857142857e-06
1990-04-27 23:57:00,0.16976,0.0350199999999999,0.0098199999999999,7.941176470588237e-08,3.057142857142857e-06
1990-04-27 23:58:00,0.2178399999999999,0.02928,0.00953,7.882352941176474e-08,3.071428571428572e-06
1990-04-27 23:59:00,0.26592,0.02354,0.00924,7.823529411764707e-08,3.085714285714286e-06
1990-04-28 00:00:00,0.314,0.0178,0.00895,7.811764705882354e-08,3.1e-06
1990-04-28 00:01:00,0.25988,0.01746,0.00895,7.823529411764707e-08,3.1e-06
1990-04-28 00:02:00,0.20576,0.01712,0.00895,7.811764705882354e-08,3.1e-06
1990-04-28 00:03:00,0.15164,0.01678,0.00895,7.776470588235296e-08,3.128571428571429e-06
1990-04-28 00:04:00,0.09752,0.01644,0.00895,7.882352941176474e-08,3.142857142857144e-06
1990-04-28 00:05:00,0.0434,0.0161,0.00895,7.811764705882354e-08,3.142857142857144e-06
1990-04-28 00:06:00,0.07172,0.01646,0.00895,7.75294117647059e-08,3.142857142857144e-06
1990-04-28 00:07:00,0.10004,0.0168199999999999,0.00895,7.741176470588235e-08,3.142857142857144e-06
