time_stamp,e2_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic,short,long
2011-09-30 02:37:00,425.928,2.40532,0.4076619999999999,0.0977072,0.0556842,0.045956,0.021448,1.2001176470588235e-09,6.965571428571429e-07
2011-09-30 02:38:00,425.252,2.41658,0.452578,0.1029448,0.0590498,0.049792,0.021448,1.176470588235294e-09,6.931857142857143e-07
2011-09-30 02:39:00,424.576,2.42784,0.497494,0.1081824,0.0624154,0.053628,0.021448,1.294941176470588e-09,6.902142857142857e-07
2011-09-30 02:40:00,423.9,2.4391,0.54241,0.11342,0.065781,0.057464,0.021448,1.3645882352941178e-09,6.912428571428572e-07
2011-09-30 02:41:00,425.37,2.4611,0.5575019999999999,0.1083124,0.0619274,0.0536024,0.021448,1.590941176470588e-09,6.984285714285715e-07
2011-09-30 02:42:00,426.84,2.4831,0.5725939999999999,0.1032048,0.0580738,0.0497408,0.021448,1.486705882352941e-09,6.986142857142857e-07
2011-09-30 02:43:00,428.31,2.5051,0.587686,0.0980972,0.0542202,0.0458792,0.021448,1.6431764705882351e-09,6.887857142857143e-07
2011-09-30 02:44:00,429.78,2.5271,0.602778,0.0929896,0.0503666,0.0420176,0.021448,1.176470588235294e-09,6.826857142857143e-07
2011-09-30 02:45:00,431.25,2.5491,0.61787,0.087882,0.046513,0.038156,0.021448,1.176470588235294e-09,6.971857142857143e-07
2011-09-30 02:46:00,427.506,2.56028,0.5924400000000001,0.0956676,0.0544643999999999,0.0455186,0.0287025999999999,1.176470588235294e-09,7.111428571428572e-07
2011-09-30 02:47:00,423.762,2.57146,0.56701,0.1034532,0.0624158,0.0528812,0.0359571999999999,2.246470588235294e-09,7.485142857142858e-07
2011-09-30 02:48:00,420.018,2.58264,0.54158,0.1112388,0.0703672,0.0602438,0.0432117999999999,1.4905882352941176e-08,9.690714285714286e-07
2011-09-30 02:49:00,416.274,2.59382,0.51615,0.1190244,0.0783186,0.0676064,0.0504663999999999,2.8423529411764704e-08,1.2158857142857143e-06
2011-09-30 02:50:00,412.53,2.605,0.49072,0.12681,0.08627,0.074969,0.057721,3.782823529411765e-08,1.4019714285714283e-06
2011-09-30 02:51:00,414.544,2.66326,0.549908,0.14389,0.090698,0.0769079999999999,0.0504664,4.4671764705882367e-08,1.5324285714285717e-06
