time_stamp,e2_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic,short,long
2015-01-05 16:34:00,84.9986,0.220852,0.1557916,0.1039204,0.0672614,0.057042,0.0383386,1.4550588235294112e-09,1.0764571428571429e-06
2015-01-05 16:35:00,83.569,0.24397,0.17047,0.11681,0.073398,0.061296,0.043434,1.294470588235294e-09,1.0748e-06
2015-01-05 16:36:00,85.1632,0.226512,0.161452,0.1095804,0.0729214,0.062702,0.0454118,1.3645882352941178e-09,1.0785285714285717e-06
2015-01-05 16:37:00,86.7574,0.209054,0.152434,0.1023507999999999,0.0724448,0.064108,0.0473896,2.398235294117647e-09,1.0776285714285714e-06
2015-01-05 16:38:00,88.3516,0.191596,0.143416,0.0951211999999999,0.0719682,0.065514,0.0493674,1.2236470588235295e-09,1.0830428571428572e-06
2015-01-05 16:39:00,89.9458,0.174138,0.134398,0.0878916,0.0714916,0.06692,0.0513452,2.2698823529411767e-09,1.093e-06
2015-01-05 16:40:00,91.54,0.15668,0.12538,0.080662,0.071015,0.068326,0.053323,1.249764705882353e-09,1.0884714285714287e-06
2015-01-05 16:41:00,87.9936,0.150736,0.1194351999999999,0.0747178,0.0650708,0.0623818,0.0516668,1.486705882352941e-09,1.0873142857142855e-06
2015-01-05 16:42:00,84.44720000000001,0.144792,0.1134903999999999,0.0687736,0.0591265999999999,0.0564376,0.0500106,2.034941176470588e-09,1.0945285714285714e-06
2015-01-05 16:43:00,80.9008,0.138848,0.1075455999999999,0.0628294,0.0531824,0.0504934,0.0483544,2.082705882352941e-09,1.1036e-06
2015-01-05 16:44:00,77.35440000000001,0.132904,0.1016008,0.0568852,0.0472381999999999,0.0445492,0.0466982,2.4481176470588238e-09,1.119357142857143e-06
2015-01-05 16:45:00,73.808,0.12696,0.095656,0.050941,0.041294,0.038605,0.045042,1.9344705882352943e-09,1.135e-06
2015-01-05 16:46:00,75.531,0.1344179999999999,0.1031128,0.0583828,0.0483433999999999,0.045545,0.039625,2.809764705882353e-09,1.1477857142857145e-06
2015-01-05 16:47:00,77.254,0.141876,0.1105696,0.0658246,0.0553928,0.052485,0.034208,3.78364705882353e-09,1.1662714285714286e-06
2015-01-05 16:48:00,78.977,0.149334,0.1180264,0.0732664,0.0624421999999999,0.059425,0.0287909999999999,8.396705882352942e-09,1.1846e-06
2015-01-05 16:49:00,80.7,0.156792,0.1254832,0.0807082,0.0694916,0.066365,0.023374,4.597411764705883e-09,1.1930142857142858e-06
2015-01-05 16:50:00,82.423,0.16425,0.13294,0.08815,0.076541,0.073305,0.017957,4.823529411764706e-09,1.2023285714285717e-06
2015-01-05 16:51:00,89.0044,0.161746,0.130436,0.0856616,0.0744452,0.0713186,0.0199064,5.637294117647059e-09,1.2214428571428572e-06
2015-01-05 16:52:00,95.5858,0.159242,0.127932,0.0831732,0.0723494,0.0693322,0.0218558,6.910705882352941e-09,1.2300714285714287e-06
2015-01-05 16:53:00,102.1672,0.156738,0.125428,0.0806848,0.0702536,0.0673458,0.0238052,5.094823529411764e-09,1.2292e-06
2015-01-05 16:54:00,108.7486,0.154234,0.122924,0.0781964,0.0681577999999999,0.0653594,0.0257546,6.270235294117647e-09,1.2382428571428572e-06
2015-01-05 16:55:00,115.33,0.15173,0.12042,0.075708,0.066062,0.063373,0.027704,7.697411764705882e-09,1.2548e-06
2015-01-05 16:56:00,111.5912,0.14691,0.1156004,0.0702592,0.0606129999999999,0.0579239999999999,0.0272087999999999,7.400588235294118e-09,1.2659e-06
2015-01-05 16:57:00,107.8524,0.14209,0.1107808,0.0648104,0.055164,0.052475,0.0267136,7.400588235294118e-09,1.2706857142857144e-06
2015-01-05 16:58:00,104.1136,0.13727,0.1059612,0.0593616,0.0497149999999999,0.047026,0.0262184,1.0407058823529413e-08,1.2658000000000002e-06
2015-01-05 16:59:00,100.3748,0.1324499999999999,0.1011416,0.0539128,0.044266,0.041577,0.0257232,8.892470588235294e-09,1.2825714285714289e-06
2015-01-05 17:00:00,96.636,0.12763,0.096322,0.048464,0.038817,0.036128,0.025228,1.0158470588235292e-08,1.3023428571428571e-06
2015-01-05 17:01:00,98.5128,0.126476,0.0951674,0.047938,0.038291,0.035602,0.0257394,1.0610588235294117e-08,1.323014285714286e-06
2015-01-05 17:02:00,100.3896,0.125322,0.0940128,0.047412,0.037765,0.035076,0.0262508,1.2810588235294118e-08,1.354357142857143e-06
2015-01-05 17:03:00,102.2664,0.124168,0.0928582,0.046886,0.0372389999999999,0.03455,0.0267622,1.5448235294117648e-08,1.3895714285714289e-06
2015-01-05 17:04:00,104.1432,0.123014,0.0917036,0.04636,0.0367129999999999,0.034024,0.0272736,1.4363529411764706e-08,1.414642857142857e-06
2015-01-05 17:05:00,106.02,0.12186,0.090549,0.045834,0.036187,0.033498,0.027785,1.7007058823529414e-08,1.451857142857143e-06
2015-01-05 17:06:00,103.4138,0.128824,0.0975152,0.0527996,0.0431526,0.0404636,0.0342086,2.0918823529411765e-08,1.488857142857143e-06
2015-01-05 17:07:00,100.8076,0.135788,0.1044814,0.0597652,0.0501181999999999,0.0474292,0.0406322,2.476117647058824e-08,1.527714285714286e-06
2015-01-05 17:08:00,98.2014,0.142752,0.1114476,0.0667308,0.0570838,0.0543948,0.0470557999999999,2.4174117647058824e-08,1.561142857142857e-06
2015-01-05 17:09:00,95.5952,0.149716,0.1184137999999999,0.0736964,0.0640493999999999,0.0613603999999999,0.0534793999999999,2.5922352941176472e-08,1.6025714285714286e-06
2015-01-05 17:10:00,92.989,0.15668,0.12538,0.080662,0.071015,0.068326,0.059903,3.1181176470588235e-08,1.661e-06
2015-01-05 17:11:00,93.4438,0.163382,0.13208,0.0871716,0.072658,0.0686126,0.0539783999999999,4.158e-08,1.7532857142857144e-06
2015-01-05 17:12:00,93.8986,0.170084,0.13878,0.0936812,0.0743009999999999,0.0688992,0.0480538,4.4671764705882367e-08,1.829571428571429e-06
2015-01-05 17:13:00,94.3534,0.176786,0.14548,0.1001908,0.075944,0.0691858,0.0421292,5.0035294117647065e-08,1.8980000000000005e-06
2015-01-05 17:14:00,94.8082,0.183488,0.1521799999999999,0.1067004,0.0775869999999999,0.0694724,0.0362046,5.559529411764706e-08,1.9845714285714285e-06
2015-01-05 17:15:00,95.263,0.19019,0.15888,0.11321,0.07923,0.069759,0.03028,5.629647058823529e-08,2.0397142857142857e-06
2015-01-05 17:16:00,94.3148,0.177544,0.1462352,0.1007562,0.0716427999999999,0.0635282,0.0289444,5.4194117647058834e-08,2.045142857142857e-06
2015-01-05 17:17:00,93.3666,0.164898,0.1335904,0.0883024,0.0640555999999999,0.0572974,0.0276088,4.804588235294119e-08,2.0162857142857145e-06
2015-01-05 17:18:00,92.4184,0.152252,0.1209456,0.0758486,0.0564683999999999,0.0510666,0.0262732,4.610117647058823e-08,1.986e-06
2015-01-05 17:19:00,91.4702,0.139606,0.1083008,0.0633948,0.0488812,0.0448358,0.0249376,4.3752941176470585e-08,1.9477142857142856e-06
2015-01-05 17:20:00,90.522,0.12696,0.095656,0.050941,0.041294,0.038605,0.023602,3.6923529411764704e-08,1.9101428571428573e-06
2015-01-05 17:21:00,89.2136,0.138824,0.1075208,0.0626888,0.0500802,0.0465658,0.0261458,3.217647058823529e-08,1.859e-06
2015-01-05 17:22:00,87.90520000000001,0.150688,0.1193856,0.0744365999999999,0.0588664,0.0545266,0.0286896,2.714588235294117e-08,1.8107142857142857e-06
2015-01-05 17:23:00,86.5968,0.162552,0.1312504,0.0861844,0.0676526,0.0624874,0.0312334,2.5168235294117645e-08,1.7640000000000002e-06
2015-01-05 17:24:00,85.28840000000001,0.174416,0.1431152,0.0979322,0.0764388,0.0704482,0.0337772,2.1912941176470596e-08,1.7255714285714285e-06
2015-01-05 17:25:00,83.98,0.18628,0.15498,0.10968,0.085225,0.078409,0.036321,2.120235294117648e-08,1.6834285714285716e-06
2015-01-05 17:26:00,84.2008,0.186096,0.14616,0.0994182,0.0779248,0.0719342,0.0341746,1.9110588235294122e-08,1.6428571428571429e-06
2015-01-05 17:27:00,84.4216,0.185912,0.13734,0.0891564,0.0706246,0.0654594,0.0320282,1.4996470588235293e-08,1.606e-06
2015-01-05 17:28:00,84.64240000000001,0.185728,0.12852,0.0788946,0.0633244,0.0589846,0.0298818,1.4408235294117649e-08,1.5731428571428571e-06
2015-01-05 17:29:00,84.8632,0.185544,0.1197,0.0686328,0.0560242,0.0525098,0.0277354,1.2504705882352944e-08,1.543e-06
2015-01-05 17:30:00,85.084,0.18536,0.11088,0.058371,0.048724,0.046035,0.025589,1.2283529411764708e-08,1.5397142857142858e-06
2015-01-05 17:31:00,85.062,0.17368,0.1078352,0.056885,0.047238,0.044549,0.0241106,2.055764705882353e-08,1.5987142857142858e-06
2015-01-05 17:32:00,85.04,0.162,0.1047904,0.055399,0.045752,0.043063,0.0226322,3.912117647058825e-08,1.7521428571428572e-06
2015-01-05 17:33:00,85.018,0.15032,0.1017456,0.053913,0.044266,0.041577,0.0211538,5.279294117647059e-08,1.905e-06
2015-01-05 17:34:00,84.99600000000001,0.1386399999999999,0.0987008,0.052427,0.04278,0.040091,0.0196754,6.102117647058823e-08,1.984714285714286e-06
2015-01-05 17:35:00,84.974,0.12696,0.095656,0.050941,0.041294,0.038605,0.018197,7.707176470588235e-08,2.1392857142857144e-06
2015-01-05 17:36:00,84.5292,0.140918,0.1096128,0.0648968,0.0552512,0.052562,0.0226274,1.1765882352941177e-07,2.4241428571428573e-06
2015-01-05 17:37:00,84.0844,0.1548759999999999,0.1235696,0.0788526,0.0692084,0.066519,0.0270578,1.912705882352941e-07,2.905e-06
2015-01-05 17:38:00,83.6396,0.1688339999999999,0.1375264,0.0928084,0.0831655999999999,0.080476,0.0314882,2.8657647058823534e-07,3.574e-06
2015-01-05 17:39:00,83.1948,0.182792,0.1514832,0.1067642,0.0971228,0.094433,0.0359186,3.4807058823529414e-07,4.127142857142858e-06
2015-01-05 17:40:00,82.75,0.19675,0.16544,0.12072,0.11108,0.10839,0.040349,4.565294117647059e-07,4.851000000000001e-06
2015-01-05 17:41:00,84.482,0.182512,0.1512024,0.1057428,0.0961014,0.0934116,0.043269,6.27564705882353e-07,5.973857142857143e-06
2015-01-05 17:42:00,86.214,0.168274,0.1369648,0.0907656,0.0811228,0.0784332,0.046189,8.903058823529412e-07,7.602714285714286e-06
2015-01-05 17:43:00,87.946,0.154036,0.1227272,0.0757883999999999,0.0661442,0.0634548,0.049109,1.0593294117647058e-06,8.727428571428572e-06
2015-01-05 17:44:00,89.678,0.139798,0.1084896,0.0608111999999999,0.0511656,0.0484764,0.052029,1.1857647058823529e-06,9.496e-06
2015-01-05 17:45:00,91.41,0.12556,0.094252,0.045834,0.036187,0.033498,0.054949,1.2178823529411766e-06,1.0032e-05
2015-01-05 17:46:00,90.217,0.130298,0.0989916,0.0513136,0.0416666,0.0389776,0.0499953999999999,1.2668235294117647e-06,1.0507142857142858e-05
2015-01-05 17:47:00,89.024,0.135036,0.1037312,0.0567932,0.0471462,0.0444572,0.0450418,1.2508235294117648e-06,1.0704e-05
2015-01-05 17:48:00,87.83099999999999,0.139774,0.1084708,0.0622728,0.0526258,0.0499367999999999,0.0400882,1.1908235294117647e-06,1.0645e-05
2015-01-05 17:49:00,86.63799999999999,0.144512,0.1132104,0.0677524,0.0581054,0.0554164,0.0351346,1.117e-06,1.0515857142857142e-05
2015-01-05 17:50:00,85.445,0.14925,0.11795,0.073232,0.063585,0.060896,0.030181,1.0243411764705884e-06,1.0256857142857144e-05
2015-01-05 17:51:00,84.88159999999999,0.152896,0.121594,0.076827,0.0659298,0.0628922,0.0353048,9.377647058823528e-07,9.977428571428572e-06
2015-01-05 17:52:00,84.31819999999999,0.156542,0.125238,0.080422,0.0682746,0.0648884,0.0404286,8.581411764705883e-07,9.712142857142858e-06
2015-01-05 17:53:00,83.7548,0.160188,0.128882,0.084017,0.0706194,0.0668846,0.0455524,7.80835294117647e-07,9.422142857142855e-06
2015-01-05 17:54:00,83.1914,0.1638339999999999,0.132526,0.087612,0.0729642,0.0688807999999999,0.0506762,7.104823529411765e-07,9.128714285714286e-06
2015-01-05 17:55:00,82.628,0.16748,0.13617,0.091207,0.075309,0.070877,0.0558,6.484941176470589e-07,8.844142857142859e-06
2015-01-05 17:56:00,83.1008,0.1719699999999999,0.13209,0.0856306,0.0709828,0.0668994,0.0482314,5.924235294117647e-07,8.557857142857144e-06
2015-01-05 17:57:00,83.5736,0.1764599999999999,0.12801,0.0800542,0.0666566,0.0629218,0.0406628,5.421647058823529e-07,8.253142857142859e-06
2015-01-05 17:58:00,84.0464,0.18095,0.12393,0.0744778,0.0623304,0.0589441999999999,0.0330942,4.956823529411764e-07,7.962285714285716e-06
2015-01-05 17:59:00,84.5192,0.18544,0.11985,0.0689014,0.0580042,0.0549666,0.0255256,4.52564705882353e-07,7.712714285714286e-06
2015-01-05 18:00:00,84.992,0.18993,0.11577,0.063325,0.053678,0.050989,0.017957,4.1209411764705883e-07,7.4364285714285725e-06
2015-01-05 18:01:00,85.9996,0.176316,0.1107258,0.0598268,0.0501798,0.0474908,0.017957,3.775058823529412e-07,7.145428571428572e-06
2015-01-05 18:02:00,87.0072,0.1627019999999999,0.1056816,0.0563286,0.0466816,0.0439926,0.017957,3.415058823529412e-07,6.854571428571429e-06
2015-01-05 18:03:00,88.01480000000001,0.149088,0.1006374,0.0528304,0.0431834,0.0404944,0.017957,3.115411764705883e-07,6.576428571428572e-06
2015-01-05 18:04:00,89.0224,0.1354739999999999,0.0955932,0.0493322,0.0396852,0.0369962,0.017957,2.85364705882353e-07,6.317285714285715e-06
2015-01-05 18:05:00,90.03,0.12186,0.090549,0.045834,0.036187,0.033498,0.017957,2.618e-07,6.061142857142858e-06
2015-01-05 18:06:00,88.5094,0.12186,0.090549,0.045834,0.036187,0.033498,0.0184076,2.392470588235294e-07,5.8104285714285714e-06
2015-01-05 18:07:00,86.9888,0.12186,0.090549,0.045834,0.036187,0.033498,0.0188582,2.183529411764706e-07,5.567714285714286e-06
2015-01-05 18:08:00,85.46820000000001,0.12186,0.090549,0.045834,0.036187,0.033498,0.0193088,2.0027058823529413e-07,5.338e-06
2015-01-05 18:09:00,83.94760000000001,0.12186,0.090549,0.045834,0.036187,0.033498,0.0197594,1.821176470588236e-07,5.119714285714286e-06
2015-01-05 18:10:00,82.427,0.12186,0.090549,0.045834,0.036187,0.033498,0.02021,1.6663529411764704e-07,4.907714285714287e-06
2015-01-05 18:11:00,83.8318,0.127338,0.0960292,0.0513136,0.0416666,0.0389776,0.0197594,1.512588235294118e-07,4.7e-06
2015-01-05 18:12:00,85.2366,0.132816,0.1015094,0.0567932,0.0471462,0.0444572,0.0193088,1.3869411764705888e-07,4.510714285714286e-06
2015-01-05 18:13:00,86.6414,0.138294,0.1069896,0.0622728,0.0526258,0.0499367999999999,0.0188582,1.290588235294118e-07,4.333571428571428e-06
2015-01-05 18:14:00,88.0462,0.1437719999999999,0.1124698,0.0677524,0.0581054,0.0554164,0.0184076,1.1613411764705884e-07,4.165285714285715e-06
2015-01-05 18:15:00,89.451,0.14925,0.11795,0.073232,0.063585,0.060896,0.017957,1.0754352941176472e-07,4.003285714285714e-06
2015-01-05 18:16:00,88.7816,0.145288,0.1139866,0.069269,0.059622,0.0569331999999999,0.0224262,9.847176470588237e-08,3.838857142857143e-06
2015-01-05 18:17:00,88.1122,0.141326,0.1100232,0.065306,0.055659,0.0529704,0.0268954,8.973058823529413e-08,3.686285714285714e-06
2015-01-05 18:18:00,87.44279999999999,0.1373639999999999,0.1060598,0.061343,0.051696,0.0490076,0.0313646,8.177294117647059e-08,3.5445714285714288e-06
