time_tag,p3_flux_ic,p5_flux_ic,p7_flux_ic,short,long
2002-08-23 13:40:00,1.4,0.078,0.0624,1.8470588235294122e-07,7.785714285714287e-06
2002-08-23 13:41:00,1.42,0.1094,0.06128,1.764705882352941e-07,7.542857142857144e-06
2002-08-23 13:42:00,1.44,0.1407999999999999,0.06016,1.7176470588235297e-07,7.342857142857143e-06
2002-08-23 13:43:00,1.46,0.1722,0.05904,2.2e-07,7.400000000000001e-06
2002-08-23 13:44:00,1.48,0.2036,0.05792,3.094117647058824e-07,7.757142857142857e-06
2002-08-23 13:45:00,1.5,0.235,0.0568,2.929411764705883e-07,7.642857142857143e-06
2002-08-23 13:46:00,1.542,0.2191999999999999,0.06188,2.6823529411764705e-07,7.442857142857143e-06
2002-08-23 13:47:00,1.584,0.2034,0.06696,2.3764705882352946e-07,7.1714285714285725e-06
2002-08-23 13:48:00,1.626,0.1876,0.0720399999999999,2.1176470588235298e-07,6.900000000000001e-06
2002-08-23 13:49:00,1.668,0.1718,0.07712,1.941176470588236e-07,6.671428571428572e-06
2002-08-23 13:50:00,1.71,0.156,0.0822,1.8000000000000002e-07,6.471428571428572e-06
2002-08-23 13:51:00,1.5442,0.1628,0.07692,1.6705882352941177e-07,6.271428571428573e-06
2002-08-23 13:52:00,1.3784,0.1696,0.07164,1.5647058823529417e-07,6.071428571428572e-06
2002-08-23 13:53:00,1.2126,0.1764,0.06636,1.470588235294118e-07,5.928571428571429e-06
2002-08-23 13:54:00,1.0468,0.1832,0.06108,1.376470588235294e-07,5.742857142857143e-06
2002-08-23 13:55:00,0.881,0.19,0.0558,1.3058823529411764e-07,5.6285714285714295e-06
2002-08-23 13:56:00,0.9948,0.1952,0.05304,1.2941176470588238e-07,5.542857142857144e-06
2002-08-23 13:57:00,1.1086,0.2004,0.05028,1.376470588235294e-07,5.585714285714286e-06
2002-08-23 13:58:00,1.2224,0.2056,0.04752,1.3999999999999998e-07,5.6e-06
2002-08-23 13:59:00,1.3361999999999998,0.2108,0.04476,1.7058823529411768e-07,5.785714285714286e-06
2002-08-23 14:00:00,1.45,0.216,0.042,2.011764705882353e-07,5.885714285714286e-06
2002-08-23 14:01:00,1.648,0.2024,0.03636,2.400000000000001e-07,6.257142857142858e-06
2002-08-23 14:02:00,1.846,0.1888,0.03072,1.788235294117647e-07,5.8e-06
2002-08-23 14:03:00,2.044,0.1752,0.0250799999999999,1.4470588235294118e-07,5.485714285714286e-06
2002-08-23 14:04:00,2.242,0.1616,0.01944,1.3294117647058824e-07,5.314285714285715e-06
2002-08-23 14:05:00,2.44,0.148,0.0138,1.247058823529412e-07,5.228571428571429e-06
2002-08-23 14:06:00,2.248,0.1532,0.02218,1.2000000000000004e-07,5.2e-06
2002-08-23 14:07:00,2.056,0.1583999999999999,0.03056,1.2000000000000004e-07,5.171428571428572e-06
2002-08-23 14:08:00,1.864,0.1636,0.03894,1.1882352941176473e-07,5.171428571428572e-06
2002-08-23 14:09:00,1.672,0.1687999999999999,0.04732,1.211764705882353e-07,5.171428571428572e-06
2002-08-23 14:10:00,1.48,0.174,0.0557,1.155294117647059e-07,5.114285714285714e-06
2002-08-23 14:11:00,1.516,0.1626,0.05506,1.103529411764706e-07,5.071428571428571e-06
2002-08-23 14:12:00,1.552,0.1512,0.0544199999999999,1.163529411764706e-07,5.085714285714285e-06
2002-08-23 14:13:00,1.588,0.1397999999999999,0.05378,1.1882352941176473e-07,5.114285714285714e-06
2002-08-23 14:14:00,1.624,0.1284,0.05314,1.211764705882353e-07,5.128571428571429e-06
2002-08-23 14:15:00,1.66,0.117,0.0525,1.282352941176471e-07,5.171428571428572e-06
2002-08-23 14:16:00,1.63,0.1218,0.05202,1.458823529411765e-07,5.3e-06
2002-08-23 14:17:00,1.6,0.1266,0.0515399999999999,1.6823529411764708e-07,5.485714285714286e-06
2002-08-23 14:18:00,1.57,0.1314,0.05106,2.3411764705882358e-07,5.885714285714286e-06
2002-08-23 14:19:00,1.54,0.1362,0.05058,2.705882352941176e-07,6.228571428571429e-06
