time_stamp,e2_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic,short,long
2002-12-16 10:07:00,14.1,0.3114,0.09068,0.0635999999999999,0.03222,0.02658,0.0149799999999999,3.5294117647058824e-08,2.142857142857143e-06
2002-12-16 10:08:00,14.3,0.2845999999999999,0.09002,0.0628,0.03128,0.02572,0.01432,3.9058823529411764e-08,2.2142857142857146e-06
2002-12-16 10:09:00,14.5,0.2578,0.08936,0.062,0.03034,0.02486,0.0136599999999999,6.023529411764707e-08,2.5428571428571427e-06
2002-12-16 10:10:00,14.7,0.231,0.0887,0.0612,0.0294,0.024,0.013,5.75294117647059e-08,2.6142857142857145e-06
2002-12-16 10:11:00,14.74,0.247,0.10816,0.08076,0.04352,0.03434,0.01698,4.552941176470588e-08,2.5e-06
2002-12-16 10:12:00,14.78,0.263,0.12762,0.1003199999999999,0.05764,0.04468,0.02096,3.6000000000000005e-08,2.3142857142857145e-06
2002-12-16 10:13:00,14.82,0.279,0.14708,0.11988,0.07176,0.05502,0.0249399999999999,3.0000000000000004e-08,2.1857142857142857e-06
2002-12-16 10:14:00,14.86,0.295,0.16654,0.13944,0.08588,0.06536,0.02892,2.6705882352941185e-08,2.0857142857142858e-06
2002-12-16 10:15:00,14.9,0.311,0.186,0.159,0.1,0.0757,0.0329,2.4705882352941177e-08,2.028571428571429e-06
2002-12-16 10:16:00,14.84,0.29,0.1874,0.1606,0.101,0.07652,0.03338,2.317647058823529e-08,1.942857142857143e-06
2002-12-16 10:17:00,14.78,0.269,0.1888,0.1622,0.102,0.07734,0.03386,2.188235294117648e-08,1.9142857142857145e-06
2002-12-16 10:18:00,14.72,0.248,0.1902,0.1638,0.103,0.07816,0.0343399999999999,2.164705882352941e-08,1.9142857142857145e-06
2002-12-16 10:19:00,14.66,0.2269999999999999,0.1916,0.1654,0.104,0.07898,0.03482,1.9764705882352945e-08,1.8142857142857144e-06
2002-12-16 10:20:00,14.6,0.206,0.193,0.167,0.105,0.0798,0.0353,1.9882352941176472e-08,1.8142857142857144e-06
2002-12-16 10:21:00,15.88,0.2507999999999999,0.1854,0.1527,0.1020399999999999,0.08154,0.04376,3.047058823529412e-08,1.9142857142857145e-06
2002-12-16 10:22:00,17.16,0.2956,0.1778,0.1384,0.09908,0.0832799999999999,0.05222,4.270588235294119e-08,2.0857142857142858e-06
2002-12-16 10:23:00,18.44,0.3404,0.1702,0.1241,0.09612,0.08502,0.06068,3.3882352941176475e-08,2.028571428571429e-06
2002-12-16 10:24:00,19.72,0.3852,0.1626,0.1098,0.09316,0.0867599999999999,0.06914,3.0117647058823535e-08,1.942857142857143e-06
2002-12-16 10:25:00,21.0,0.43,0.155,0.0955,0.0902,0.0885,0.0776,2.6823529411764713e-08,1.9142857142857145e-06
2002-12-16 10:26:00,20.16,0.3994,0.13528,0.08254,0.07724,0.07558,0.06468,2.4352941176470597e-08,1.9142857142857145e-06
2002-12-16 10:27:00,19.32,0.3688,0.11556,0.06958,0.06428,0.06266,0.05176,2.317647058823529e-08,1.9142857142857145e-06
2002-12-16 10:28:00,18.48,0.3382,0.09584,0.05662,0.05132,0.04974,0.03884,2.188235294117648e-08,1.8428571428571428e-06
2002-12-16 10:29:00,17.64,0.3076,0.07612,0.04366,0.03836,0.03682,0.02592,2.5058823529411764e-08,1.9142857142857145e-06
2002-12-16 10:30:00,16.8,0.277,0.0564,0.0307,0.0254,0.0239,0.013,2.4e-08,1.9142857142857145e-06
2002-12-16 10:31:00,16.04,0.272,0.0885199999999999,0.06156,0.03584,0.02908,0.01392,2.411764705882353e-08,1.9142857142857145e-06
2002-12-16 10:32:00,15.28,0.267,0.12064,0.09242,0.04628,0.03426,0.01484,2.411764705882353e-08,1.9142857142857145e-06
