time_stamp,e2_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic,short,long
2012-10-08 10:05:00,9.8855,0.474,0.11152,0.074138,0.057969,0.053462,0.025839,3.142941176470588e-08,6.623285714285714e-07
2012-10-08 10:06:00,9.86634,0.5429579999999999,0.1063228,0.069164,0.0543444,0.0502134,0.024802,3.100117647058824e-08,6.549285714285714e-07
2012-10-08 10:07:00,9.84718,0.611916,0.1011256,0.06419,0.0507198,0.0469648,0.023765,2.901176470588236e-08,6.473e-07
2012-10-08 10:08:00,9.82802,0.680874,0.0959284,0.059216,0.0470952,0.0437162,0.0227279999999999,2.6664705882352943e-08,6.429571428571429e-07
2012-10-08 10:09:00,9.80886,0.749832,0.0907312,0.054242,0.0434706,0.0404676,0.021691,2.5395294117647057e-08,6.394285714285715e-07
2012-10-08 10:10:00,9.7897,0.81879,0.085534,0.049268,0.039846,0.037219,0.020654,2.349529411764706e-08,6.360571428571429e-07
2012-10-08 10:11:00,9.36878,0.743564,0.0869104,0.0504662,0.0410442,0.0384172,0.0228606,1.9517647058823533e-08,6.359285714285715e-07
2012-10-08 10:12:00,8.94786,0.668338,0.0882868,0.0516644,0.0422424,0.0396154,0.0250671999999999,1.7924705882352946e-08,6.287142857142857e-07
2012-10-08 10:13:00,8.52694,0.5931120000000001,0.0896632,0.0528626,0.0434406,0.0408136,0.0272738,1.834117647058824e-08,6.195285714285715e-07
2012-10-08 10:14:00,8.106020000000001,0.5178860000000001,0.0910396,0.0540608,0.0446388,0.0420118,0.0294804,1.653294117647059e-08,6.153857142857143e-07
2012-10-08 10:15:00,7.6851,0.44266,0.092416,0.055259,0.045837,0.04321,0.031687,1.4515294117647062e-08,6.154857142857143e-07
2012-10-08 10:16:00,7.504980000000001,0.575808,0.1074128,0.0540608,0.0446388,0.0420118,0.0294789999999999,1.7391764705882353e-08,6.077714285714286e-07
2012-10-08 10:17:00,7.32486,0.7089559999999999,0.1224096,0.0528626,0.0434406,0.0408136,0.027271,1.6849411764705884e-08,6.088e-07
2012-10-08 10:18:00,7.1447400000000005,0.842104,0.1374063999999999,0.0516644,0.0422424,0.0396154,0.025063,1.6788235294117646e-08,6.093571428571429e-07
2012-10-08 10:19:00,6.96462,0.975252,0.1524032,0.0504662,0.0410442,0.0384172,0.022855,1.7754117647058824e-08,6.048e-07
2012-10-08 10:20:00,6.7845,1.1084,0.1674,0.049268,0.039846,0.037219,0.020647,1.9969411764705885e-08,6.068571428571428e-07
2012-10-08 10:21:00,7.191420000000001,1.24032,0.1989699999999999,0.049268,0.039846,0.037219,0.0206483999999999,2.1958823529411763e-08,6.029857142857143e-07
2012-10-08 10:22:00,7.59834,1.37224,0.23054,0.049268,0.039846,0.037219,0.0206498,2.2950588235294115e-08,6.042428571428572e-07
2012-10-08 10:23:00,8.00526,1.50416,0.26211,0.049268,0.039846,0.037219,0.0206511999999999,1.969764705882353e-08,6.045285714285714e-07
2012-10-08 10:24:00,8.412180000000001,1.63608,0.29368,0.049268,0.039846,0.037219,0.0206526,1.7302352941176472e-08,6.054428571428572e-07
2012-10-08 10:25:00,8.8191,1.768,0.32525,0.049268,0.039846,0.037219,0.020654,1.8798823529411767e-08,6.099857142857143e-07
2012-10-08 10:26:00,9.22368,1.580384,0.287218,0.0588724,0.0420086,0.0373074,0.020654,2.2862352941176477e-08,6.210714285714286e-07
2012-10-08 10:27:00,9.62826,1.392768,0.249186,0.0684768,0.0441712,0.0373958,0.020654,2.0783529411764707e-08,6.253428571428572e-07
2012-10-08 10:28:00,10.03284,1.205152,0.211154,0.0780812,0.0463338,0.0374842,0.020654,2.0852941176470592e-08,6.288428571428572e-07
2012-10-08 10:29:00,10.43742,1.017536,0.173122,0.0876856,0.0484964,0.0375726,0.020654,2.259176470588236e-08,6.26757142857143e-07
2012-10-08 10:30:00,10.842,0.82992,0.13509,0.09729,0.050659,0.037661,0.020654,2.2862352941176477e-08,6.363285714285715e-07
2012-10-08 10:31:00,10.31428,0.85208,0.1298119999999999,0.0923512,0.053162,0.0422384,0.020654,1.9788235294117653e-08,6.532571428571428e-07
2012-10-08 10:32:00,9.78656,0.87424,0.1245339999999999,0.0874124,0.055665,0.0468158,0.020654,1.7181176470588235e-08,6.628285714285715e-07
2012-10-08 10:33:00,9.25884,0.8964,0.119256,0.0824736,0.058168,0.0513932,0.020654,1.694e-08,6.683714285714286e-07
2012-10-08 10:34:00,8.73112,0.91856,0.113978,0.0775347999999999,0.0606709999999999,0.0559705999999999,0.020654,2.051176470588236e-08,6.732857142857143e-07
2012-10-08 10:35:00,8.2034,0.94072,0.1087,0.072596,0.063174,0.060548,0.020654,1.8274117647058824e-08,6.775571428571429e-07
2012-10-08 10:36:00,8.065900000000001,1.034296,0.125772,0.0709824,0.0591955999999999,0.0559104,0.020654,1.8703529411764707e-08,6.796142857142857e-07
2012-10-08 10:37:00,7.9284,1.127872,0.142844,0.0693688,0.0552171999999999,0.0512727999999999,0.020654,1.906470588235294e-08,6.750857142857143e-07
2012-10-08 10:38:00,7.790900000000001,1.221448,0.159916,0.0677552,0.0512388,0.0466351999999999,0.020654,1.919176470588236e-08,6.778142857142858e-07
2012-10-08 10:39:00,7.6534,1.3150240000000002,0.176988,0.0661416,0.0472604,0.0419975999999999,0.020654,1.9743529411764712e-08,6.743142857142858e-07
2012-10-08 10:40:00,7.5159,1.4086,0.19406,0.064528,0.043282,0.03736,0.020654,1.9969411764705885e-08,6.739285714285715e-07
2012-10-08 10:41:00,7.56656,1.217512,0.1725226,0.061476,0.0425948,0.0373318,0.0206526,1.816117647058824e-08,6.710857142857144e-07
2012-10-08 10:42:00,7.61722,1.026424,0.1509852,0.058424,0.0419076,0.0373036,0.0206511999999999,1.9454117647058826e-08,6.718142857142857e-07
2012-10-08 10:43:00,7.66788,0.8353360000000001,0.1294478,0.055372,0.0412204,0.0372754,0.0206498,1.8703529411764707e-08,6.682428571428572e-07
2012-10-08 10:44:00,7.71854,0.644248,0.1079104,0.05232,0.0405332,0.0372472,0.0206483999999999,2.1551764705882352e-08,6.635857142857143e-07
2012-10-08 10:45:00,7.7692,0.45316,0.086373,0.049268,0.039846,0.037219,0.020647,2.1682352941176472e-08,6.583285714285715e-07
2012-10-08 10:46:00,8.05594,0.50814,0.0862382,0.049268,0.039846,0.037219,0.020647,1.8748235294117648e-08,6.502857142857144e-07
2012-10-08 10:47:00,8.34268,0.5631200000000001,0.0861034,0.049268,0.039846,0.037219,0.020647,1.6623529411764705e-08,6.593285714285714e-07
2012-10-08 10:48:00,8.62942,0.6181000000000001,0.0859686,0.049268,0.039846,0.037219,0.020647,1.6171764705882353e-08,6.659142857142858e-07
2012-10-08 10:49:00,8.91616,0.67308,0.0858338,0.049268,0.039846,0.037219,0.020647,1.5170588235294118e-08,6.700714285714286e-07
2012-10-08 10:50:00,9.2029,0.72806,0.085699,0.049268,0.039846,0.037219,0.020647,1.4408235294117649e-08,6.719857142857143e-07
2012-10-08 10:51:00,8.77932,0.7200000000000001,0.0857151999999999,0.049268,0.039846,0.037219,0.0206483999999999,1.3007058823529411e-08,6.67857142857143e-07
2012-10-08 10:52:00,8.355739999999999,0.71194,0.0857314,0.049268,0.039846,0.037219,0.0206498,1.0013764705882352e-08,6.565714285714287e-07
2012-10-08 10:53:00,7.93216,0.7038800000000001,0.0857476,0.049268,0.039846,0.037219,0.0206511999999999,8.169176470588235e-09,6.518285714285715e-07
2012-10-08 10:54:00,7.50858,0.69582,0.0857638,0.049268,0.039846,0.037219,0.0206526,8.937764705882354e-09,6.457571428571429e-07
2012-10-08 10:55:00,7.085,0.68776,0.08578,0.049268,0.039846,0.037219,0.020654,8.265529411764705e-09,6.537000000000001e-07
2012-10-08 10:56:00,7.44684,0.6904680000000001,0.0857744,0.049268,0.039846,0.037219,0.020654,6.089411764705883e-09,6.612571428571429e-07
2012-10-08 10:57:00,7.80868,0.693176,0.0857687999999999,0.049268,0.039846,0.037219,0.020654,7.084117647058824e-09,6.842714285714286e-07
2012-10-08 10:58:00,8.17052,0.6958840000000001,0.0857632,0.049268,0.039846,0.037219,0.020654,1.2057647058823533e-08,7.332428571428572e-07
2012-10-08 10:59:00,8.53236,0.698592,0.0857575999999999,0.049268,0.039846,0.037219,0.020654,1.9454117647058826e-08,8.031000000000001e-07
2012-10-08 11:00:00,8.8942,0.7013,0.085752,0.049268,0.039846,0.037219,0.020654,2.6389411764705885e-08,8.69057142857143e-07
2012-10-08 11:01:00,8.49612,0.675668,0.1025156,0.049268,0.039846,0.037219,0.0247639999999999,2.2094117647058825e-08,8.901142857142857e-07
2012-10-08 11:02:00,8.09804,0.6500360000000001,0.1192792,0.049268,0.039846,0.037219,0.0288739999999999,2.2469411764705884e-08,8.889142857142857e-07
2012-10-08 11:03:00,7.69996,0.624404,0.1360428,0.049268,0.039846,0.037219,0.032984,2.2501176470588242e-08,8.801714285714287e-07
2012-10-08 11:04:00,7.301880000000001,0.598772,0.1528064,0.049268,0.039846,0.037219,0.037094,2.1687058823529414e-08,8.770714285714286e-07
2012-10-08 11:05:00,6.9038,0.57314,0.16957,0.049268,0.039846,0.037219,0.041204,2.3124705882352943e-08,9.07657142857143e-07
2012-10-08 11:06:00,7.12246,0.558662,0.1529024,0.049268,0.039846,0.037219,0.0370925999999999,2.7429411764705883e-08,9.674e-07
2012-10-08 11:07:00,7.34112,0.544184,0.1362348,0.049268,0.039846,0.037219,0.0329812,4.117294117647059e-08,1.0942857142857145e-06
2012-10-08 11:08:00,7.55978,0.529706,0.1195672,0.049268,0.039846,0.037219,0.0288698,7.472000000000001e-08,1.339171428571429e-06
2012-10-08 11:09:00,7.77844,0.515228,0.1028996,0.049268,0.039846,0.037219,0.0247584,1.5056470588235296e-07,1.7941428571428572e-06
2012-10-08 11:10:00,7.9971,0.50075,0.086232,0.049268,0.039846,0.037219,0.020647,2.531294117647059e-07,2.421e-06
2012-10-08 11:11:00,7.98938,0.582434,0.0892136,0.05232,0.0405332,0.0372472,0.020647,4.2718823529411764e-07,3.288428571428572e-06
2012-10-08 11:12:00,7.98166,0.664118,0.0921952,0.055372,0.0412204,0.0372754,0.020647,8.424117647058824e-07,4.936000000000001e-06
2012-10-08 11:13:00,7.97394,0.7458020000000001,0.0951768,0.058424,0.0419076,0.0373036,0.020647,2.4278823529411764e-06,9.570285714285716e-06
2012-10-08 11:14:00,7.96622,0.827486,0.0981583999999999,0.061476,0.0425948,0.0373318,0.020647,5.625411764705883e-06,1.924e-05
2012-10-08 11:15:00,7.9585,0.90917,0.10114,0.064528,0.043282,0.03736,0.020647,7.351294117647059e-06,2.856857142857143e-05
2012-10-08 11:16:00,8.09624,0.85663,0.0980856,0.061476,0.0425948,0.0373318,0.0220494,7.035176470588236e-06,3.318285714285714e-05
2012-10-08 11:17:00,8.233979999999999,0.80409,0.0950312,0.058424,0.0419076,0.0373036,0.0234518,5.897882352941177e-06,3.3437142857142855e-05
2012-10-08 11:18:00,8.37172,0.7515499999999999,0.0919768,0.055372,0.0412204,0.0372754,0.0248542,4.461411764705883e-06,2.991e-05
2012-10-08 11:19:00,8.50946,0.69901,0.0889224,0.05232,0.0405332,0.0372472,0.0262565999999999,3.62e-06,2.5560000000000003e-05
2012-10-08 11:20:00,8.6472,0.64647,0.085868,0.049268,0.039846,0.037219,0.027659,3.2002352941176467e-06,2.2455714285714287e-05
2012-10-08 11:21:00,9.11516,0.732156,0.1034544,0.0509616,0.0415394,0.0389126,0.02795,2.8721176470588232e-06,2.042e-05
2012-10-08 11:22:00,9.58312,0.817842,0.1210408,0.0526552,0.0432328,0.0406062,0.028241,2.4824705882352943e-06,1.866428571428572e-05
2012-10-08 11:23:00,10.05108,0.903528,0.1386272,0.0543488,0.0449262,0.0422998,0.028532,2.119529411764706e-06,1.7031428571428573e-05
2012-10-08 11:24:00,10.51904,0.989214,0.1562136,0.0560424,0.0466196,0.0439934,0.028823,1.841176470588236e-06,1.555714285714286e-05
2012-10-08 11:25:00,10.987,1.0749,0.1738,0.057736,0.048313,0.045687,0.029114,1.6527058823529413e-06,1.4332857142857143e-05
2012-10-08 11:26:00,10.033,0.993478,0.185416,0.0630756,0.0536528,0.0510268,0.027422,1.515529411764706e-06,1.3399142857142858e-05
2012-10-08 11:27:00,9.079,0.912056,0.197032,0.0684152,0.0589926,0.0563666,0.02573,1.4269411764705883e-06,1.281757142857143e-05
2012-10-08 11:28:00,8.125,0.830634,0.208648,0.0737548,0.0643324,0.0617064,0.024038,1.344705882352941e-06,1.2440285714285716e-05
2012-10-08 11:29:00,7.170999999999999,0.749212,0.220264,0.0790944,0.0696721999999999,0.0670462,0.0223459999999999,1.2534117647058824e-06,1.2133285714285715e-05
2012-10-08 11:30:00,6.217,0.66779,0.23188,0.084434,0.075012,0.072386,0.020654,1.178823529411765e-06,1.1938000000000002e-05
2012-10-08 11:31:00,6.09308,0.777112,0.222374,0.0820664,0.0726444,0.0700184,0.0208468,1.1118705882352942e-06,1.180757142857143e-05
2012-10-08 11:32:00,5.96916,0.8864339999999999,0.212868,0.0796988,0.0702768,0.0676508,0.0210396,1.0445411764705882e-06,1.170157142857143e-05
2012-10-08 11:33:00,5.84524,0.995756,0.203362,0.0773311999999999,0.0679091999999999,0.0652832,0.0212324,9.769176470588236e-07,1.1577571428571429e-05
2012-10-08 11:34:00,5.72132,1.105078,0.193856,0.0749635999999999,0.0655415999999999,0.0629156,0.0214252,9.142470588235296e-07,1.1429428571428571e-05
2012-10-08 11:35:00,5.5974,1.2144,0.18435,0.072596,0.063174,0.060548,0.021618,8.573764705882354e-07,1.1275142857142858e-05
2012-10-08 11:36:00,5.4031400000000005,1.117304,0.181264,0.0679304,0.0585083999999999,0.0558822,0.0214238,8.058235294117647e-07,1.1096428571428571e-05
2012-10-08 11:37:00,5.208880000000001,1.020208,0.178178,0.0632648,0.0538427999999999,0.0512163999999999,0.0212295999999999,7.566e-07,1.0893428571428572e-05
2012-10-08 11:38:00,5.014620000000001,0.923112,0.175092,0.0585992,0.0491772,0.0465506,0.0210354,7.138235294117647e-07,1.0686428571428572e-05
2012-10-08 11:39:00,4.82036,0.826016,0.172006,0.0539336,0.0445116,0.0418848,0.0208411999999999,6.711764705882353e-07,1.0453714285714287e-05
2012-10-08 11:40:00,4.6261,0.72892,0.16892,0.049268,0.039846,0.037219,0.020647,6.294235294117647e-07,1.0224571428571428e-05
2012-10-08 11:41:00,5.67868,0.683742,0.158764,0.0556318,0.0462098,0.043583,0.0210896,5.942470588235295e-07,1.0011285714285716e-05
2012-10-08 11:42:00,6.73126,0.638564,0.148608,0.0619956,0.0525736,0.049947,0.0215321999999999,5.611294117647059e-07,9.795857142857144e-06
2012-10-08 11:43:00,7.78384,0.593386,0.138452,0.0683594,0.0589374,0.056311,0.0219748,5.300941176470588e-07,9.577857142857144e-06
2012-10-08 11:44:00,8.83642,0.548208,0.128296,0.0747232,0.0653012,0.062675,0.0224173999999999,5.022352941176471e-07,9.36e-06
2012-10-08 11:45:00,9.889,0.50303,0.11814,0.081087,0.071665,0.069039,0.02286,4.757882352941177e-07,9.140428571428572e-06
2012-10-08 11:46:00,9.79848,0.6792039999999999,0.139996,0.0803796,0.0709576,0.0683314,0.0280738,4.4640000000000003e-07,8.887428571428571e-06
2012-10-08 11:47:00,9.70796,0.855378,0.161852,0.0796722,0.0702502,0.0676238,0.0332876,4.190941176470588e-07,8.626857142857142e-06
2012-10-08 11:48:00,9.61744,1.031552,0.183708,0.0789648,0.0695428,0.0669162,0.0385014,3.894823529411765e-07,8.367571428571429e-06
2012-10-08 11:49:00,9.52692,1.207726,0.205564,0.0782573999999999,0.0688353999999999,0.0662086,0.0437151999999999,3.661176470588235e-07,8.109142857142858e-06
2012-10-08 11:50:00,9.4364,1.3839,0.22742,0.07755,0.068128,0.065501,0.048929,3.426823529411765e-07,7.86357142857143e-06
