time_stamp,e2_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic,short,long
1998-08-13 16:50:00,128.0,0.224,0.199,0.159,0.123,0.113,0.0457,2.2823529411764704e-09,7.2e-07
1998-08-13 16:51:00,129.4,0.2424,0.2032,0.1606,0.1244,0.1142,0.05354,2.0352941176470588e-09,7.057142857142856e-07
1998-08-13 16:52:00,130.8,0.2608,0.2074,0.1622,0.1258,0.1154,0.06138,1.988235294117647e-09,7e-07
1998-08-13 16:53:00,132.2,0.2792,0.2116,0.1638,0.1272,0.1166,0.06922,2e-09,6.942857142857143e-07
1998-08-13 16:54:00,133.6,0.2976,0.2158,0.1654,0.1286,0.1178,0.07706,1.7882352941176471e-09,6.857142857142857e-07
1998-08-13 16:55:00,135.0,0.316,0.22,0.167,0.13,0.119,0.0849,1.7882352941176471e-09,6.800000000000001e-07
1998-08-13 16:56:00,135.8,0.2938,0.19586,0.14502,0.11302,0.10354,0.07252,1.717647058823529e-09,6.714285714285715e-07
1998-08-13 16:57:00,136.6,0.2716,0.1717199999999999,0.12304,0.09604,0.0880799999999999,0.06014,1.505882352941176e-09,6.614285714285715e-07
1998-08-13 16:58:00,137.4,0.2493999999999999,0.14758,0.10106,0.0790599999999999,0.07262,0.04776,1.541176470588235e-09,6.514285714285715e-07
1998-08-13 16:59:00,138.2,0.2271999999999999,0.12344,0.07908,0.0620799999999999,0.05716,0.03538,1.564705882352941e-09,6.442857142857143e-07
1998-08-13 17:00:00,139.0,0.205,0.0993,0.0571,0.0451,0.0417,0.023,1.4941176470588236e-09,6.371428571428572e-07
1998-08-13 17:01:00,137.2,0.2224,0.10904,0.06668,0.04794,0.04268,0.0239,1.541176470588235e-09,6.357142857142857e-07
1998-08-13 17:02:00,135.4,0.2397999999999999,0.11878,0.07626,0.05078,0.04366,0.0248,1.388235294117647e-09,6.342857142857143e-07
1998-08-13 17:03:00,133.6,0.2572,0.12852,0.08584,0.05362,0.04464,0.0257,1.4235294117647059e-09,6.342857142857143e-07
1998-08-13 17:04:00,131.8,0.2745999999999999,0.13826,0.09542,0.0564599999999999,0.04562,0.0266,1.364705882352941e-09,6.357142857142857e-07
1998-08-13 17:05:00,130.0,0.292,0.148,0.105,0.0593,0.0466,0.0275,1.4470588235294114e-09,6.357142857142857e-07
1998-08-13 17:06:00,130.0,0.2938,0.1404,0.09762,0.05864,0.0478,0.02876,1.4823529411764707e-09,6.385714285714287e-07
1998-08-13 17:07:00,130.0,0.2956,0.1328,0.09024,0.05798,0.049,0.0300199999999999,1.4705882352941174e-09,6.385714285714287e-07
1998-08-13 17:08:00,130.0,0.2974,0.1252,0.0828599999999999,0.05732,0.0502,0.0312799999999999,1.588235294117647e-09,6.428571428571429e-07
1998-08-13 17:09:00,130.0,0.2991999999999999,0.1176,0.0754799999999999,0.05666,0.0514,0.03254,2.423529411764705e-09,6.7e-07
1998-08-13 17:10:00,130.0,0.301,0.11,0.0681,0.056,0.0526,0.0338,2.7411764705882355e-09,6.942857142857143e-07
1998-08-13 17:11:00,131.6,0.297,0.1116,0.0692,0.05456,0.05046,0.0316399999999999,2.411764705882353e-09,7.014285714285715e-07
1998-08-13 17:12:00,133.2,0.293,0.1132,0.0703,0.05312,0.04832,0.02948,2.635294117647059e-09,7e-07
1998-08-13 17:13:00,134.8,0.289,0.1148,0.0713999999999999,0.05168,0.04618,0.0273199999999999,2.3764705882352942e-09,6.971428571428572e-07
1998-08-13 17:14:00,136.4,0.285,0.1163999999999999,0.0725,0.05024,0.0440399999999999,0.02516,2.2470588235294118e-09,6.885714285714286e-07
1998-08-13 17:15:00,138.0,0.281,0.118,0.0736,0.0488,0.0419,0.023,2.2e-09,6.785714285714286e-07
1998-08-13 17:16:00,136.0,0.282,0.1466,0.07928,0.05006,0.04194,0.023,1.988235294117647e-09,6.771428571428572e-07
1998-08-13 17:17:00,134.0,0.283,0.1752,0.08496,0.05132,0.0419799999999999,0.023,1.7882352941176471e-09,6.714285714285715e-07
1998-08-13 17:18:00,132.0,0.284,0.2038,0.09064,0.05258,0.04202,0.023,1.8470588235294121e-09,6.642857142857144e-07
1998-08-13 17:19:00,130.0,0.285,0.2324,0.0963199999999999,0.05384,0.04206,0.023,2.105882352941176e-09,6.714285714285715e-07
1998-08-13 17:20:00,128.0,0.286,0.261,0.102,0.0551,0.0421,0.023,2.717647058823529e-09,6.871428571428573e-07
1998-08-13 17:21:00,129.2,0.2712,0.2462,0.0982,0.05824,0.04718,0.02812,2.4e-09,6.9e-07
1998-08-13 17:22:00,130.4,0.2563999999999999,0.2314,0.0944,0.06138,0.05226,0.03324,2.317647058823529e-09,6.828571428571429e-07
1998-08-13 17:23:00,131.6,0.2415999999999999,0.2166,0.0906,0.06452,0.05734,0.03836,2.4588235294117648e-09,6.771428571428572e-07
1998-08-13 17:24:00,132.8,0.2268,0.2018,0.0868,0.06766,0.06242,0.04348,2.0941176470588235e-09,6.7e-07
1998-08-13 17:25:00,134.0,0.212,0.187,0.083,0.0708,0.0675,0.0486,2.011764705882353e-09,6.642857142857144e-07
