time_tag,p3_flux_ic,p5_flux_ic,p7_flux_ic,short,long
1991-11-15 12:25:00,0.152,0.0334,0.0101,4.2235294117647055e-08,2.628571428571429e-06
1991-11-15 12:26:00,0.1314799999999999,0.03326,0.01332,4.129411764705883e-08,2.6142857142857145e-06
1991-11-15 12:27:00,0.11096,0.03312,0.01654,4.129411764705883e-08,2.571428571428572e-06
1991-11-15 12:28:00,0.0904399999999999,0.03298,0.01976,4.141176470588236e-08,2.571428571428572e-06
1991-11-15 12:29:00,0.06992,0.03284,0.02298,3.894117647058823e-08,2.557142857142857e-06
1991-11-15 12:30:00,0.0494,0.0327,0.0262,3.752941176470589e-08,2.5428571428571427e-06
1991-11-15 12:31:00,0.05552,0.02916,0.022662,3.894117647058823e-08,2.5142857142857147e-06
1991-11-15 12:32:00,0.06164,0.02562,0.019124,3.8235294117647065e-08,2.485714285714286e-06
1991-11-15 12:33:00,0.06776,0.02208,0.015586,3.7647058823529416e-08,2.471428571428572e-06
1991-11-15 12:34:00,0.07388,0.01854,0.012048,3.7058823529411766e-08,2.471428571428572e-06
1991-11-15 12:35:00,0.08,0.015,0.00851,3.6000000000000005e-08,2.471428571428572e-06
1991-11-15 12:36:00,0.07674,0.01632,0.009828,3.4235294117647056e-08,2.428571428571429e-06
1991-11-15 12:37:00,0.07348,0.01764,0.011146,3.2235294117647064e-08,2.4000000000000003e-06
1991-11-15 12:38:00,0.07022,0.01896,0.012464,3.2588235294117645e-08,2.3714285714285714e-06
1991-11-15 12:39:00,0.06696,0.02028,0.013782,3.247058823529412e-08,2.3714285714285714e-06
1991-11-15 12:40:00,0.0637,0.0216,0.0151,3.2e-08,2.3571428571428574e-06
1991-11-15 12:41:00,0.05888,0.01964,0.013134,3.0941176470588234e-08,2.342857142857143e-06
1991-11-15 12:42:00,0.05406,0.01768,0.011168,3.0588235294117654e-08,2.328571428571429e-06
1991-11-15 12:43:00,0.04924,0.0157199999999999,0.009202,2.9647058823529414e-08,2.328571428571429e-06
1991-11-15 12:44:00,0.04442,0.01376,0.007236,3.0000000000000004e-08,2.3142857142857145e-06
1991-11-15 12:45:00,0.0396,0.0118,0.00527,2.9058823529411764e-08,2.2857142857142856e-06
1991-11-15 12:46:00,0.05928,0.01772,0.011196,2.9529411764705882e-08,2.2857142857142856e-06
1991-11-15 12:47:00,0.07896,0.02364,0.017122,2.9764705882352945e-08,2.2857142857142856e-06
1991-11-15 12:48:00,0.09864,0.0295599999999999,0.023048,2.847058823529412e-08,2.2857142857142856e-06
1991-11-15 12:49:00,0.11832,0.03548,0.028974,2.8941176470588243e-08,2.2857142857142856e-06
1991-11-15 12:50:00,0.138,0.0414,0.0349,2.917647058823529e-08,2.2857142857142856e-06
1991-11-15 12:51:00,0.1202,0.03646,0.029622,3.0000000000000004e-08,2.2714285714285715e-06
1991-11-15 12:52:00,0.1024,0.03152,0.024344,2.8705882352941177e-08,2.2714285714285715e-06
1991-11-15 12:53:00,0.0846,0.02658,0.019066,2.8235294117647065e-08,2.2714285714285715e-06
1991-11-15 12:54:00,0.0668,0.02164,0.013788,3.035294117647059e-08,2.3e-06
1991-11-15 12:55:00,0.049,0.0167,0.00851,3.2e-08,2.3571428571428574e-06
1991-11-15 12:56:00,0.04974,0.0205,0.008828,3.458823529411764e-08,2.3714285714285714e-06
1991-11-15 12:57:00,0.05048,0.0243,0.009146,3.458823529411764e-08,2.4142857142857143e-06
1991-11-15 12:58:00,0.05122,0.0281,0.009464,3.3764705882352944e-08,2.4142857142857143e-06
1991-11-15 12:59:00,0.05196,0.0319,0.0097819999999999,3.3058823529411763e-08,2.4000000000000003e-06
1991-11-15 13:00:00,0.0527,0.0357,0.0101,3.188235294117647e-08,2.3714285714285714e-06
1991-11-15 13:01:00,0.0518799999999999,0.03492,0.0102399999999999,2.9294117647058823e-08,2.342857142857143e-06
1991-11-15 13:02:00,0.0510599999999999,0.03414,0.01038,2.8117647058823534e-08,2.328571428571429e-06
1991-11-15 13:03:00,0.05024,0.03336,0.01052,2.8117647058823534e-08,2.3e-06
1991-11-15 13:04:00,0.04942,0.03258,0.01066,2.8705882352941177e-08,2.2857142857142856e-06
1991-11-15 13:05:00,0.0486,0.0318,0.0108,2.5411764705882355e-08,2.242857142857143e-06
1991-11-15 13:06:00,0.05452,0.03156,0.01066,2.6470588235294123e-08,2.228571428571429e-06
1991-11-15 13:07:00,0.06044,0.03132,0.01052,2.5294117647058824e-08,2.228571428571429e-06
1991-11-15 13:08:00,0.06636,0.03108,0.01038,2.7764705882352943e-08,2.228571428571429e-06
1991-11-15 13:09:00,0.07228,0.03084,0.0102399999999999,2.7294117647058825e-08,2.228571428571429e-06
1991-11-15 13:10:00,0.0782,0.0306,0.0101,2.741176470588236e-08,2.228571428571429e-06
1991-11-15 13:11:00,0.08148,0.04,0.01536,2.6235294117647064e-08,2.228571428571429e-06
1991-11-15 13:12:00,0.08476,0.0494,0.02062,2.411764705882353e-08,2.2e-06
1991-11-15 13:13:00,0.08804,0.0588,0.02588,2.5294117647058824e-08,2.1857142857142857e-06
1991-11-15 13:14:00,0.09132,0.0682,0.03114,2.5058823529411764e-08,2.1857142857142857e-06
1991-11-15 13:15:00,0.0946,0.0776,0.0364,2.5411764705882355e-08,2.1857142857142857e-06
1991-11-15 13:16:00,0.08454,0.06544,0.030822,2.788235294117647e-08,2.2142857142857146e-06
1991-11-15 13:17:00,0.07448,0.05328,0.025244,2.9764705882352945e-08,2.2714285714285715e-06
1991-11-15 13:18:00,0.06442,0.04112,0.019666,3.2823529411764714e-08,2.3142857142857145e-06
1991-11-15 13:19:00,0.05436,0.02896,0.014088,3.8e-08,2.3714285714285714e-06
1991-11-15 13:20:00,0.0443,0.0168,0.00851,4.5176470588235296e-08,2.428571428571429e-06
1991-11-15 13:21:00,0.04552,0.02012,0.008828,5.388235294117648e-08,2.5e-06
