time_stamp,e2_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic,short,long
2000-11-19 22:52:00,50.0,1.164,0.8768,0.15854,0.08392,0.0686,0.0411,1.847058823529412e-08,1.1671428571428571e-06
2000-11-19 22:53:00,48.2,0.986,0.7902,0.19136,0.10228,0.0814,0.045,1.9647058823529413e-08,1.2071428571428572e-06
2000-11-19 22:54:00,46.4,0.808,0.7036,0.22418,0.12064,0.0942,0.0489,1.9529411764705882e-08,1.2185714285714287e-06
2000-11-19 22:55:00,44.6,0.63,0.617,0.257,0.139,0.107,0.0528,1.941176470588235e-08,1.2014285714285714e-06
2000-11-19 22:56:00,42.5,0.734,0.6662,0.2444,0.12914,0.0996,0.04816,1.729411764705882e-08,1.1771428571428572e-06
2000-11-19 22:57:00,40.4,0.838,0.7154,0.2318,0.11928,0.0922,0.04352,1.729411764705882e-08,1.1614285714285716e-06
2000-11-19 22:58:00,38.3,0.942,0.7646,0.2192,0.10942,0.0848,0.03888,1.5529411764705883e-08,1.14e-06
2000-11-19 22:59:00,36.2,1.0459999999999998,0.8138,0.2066,0.09956,0.0774,0.03424,1.5058823529411764e-08,1.1300000000000002e-06
2000-11-19 23:00:00,34.1,1.15,0.863,0.194,0.0897,0.07,0.0296,1.5058823529411764e-08,1.1185714285714286e-06
2000-11-19 23:01:00,34.7,1.104,0.7978,0.17314,0.08068,0.06406,0.0298,1.5058823529411764e-08,1.1114285714285714e-06
2000-11-19 23:02:00,35.300000000000004,1.058,0.7326,0.15228,0.07166,0.05812,0.03,1.4588235294117648e-08,1.1014285714285715e-06
2000-11-19 23:03:00,35.9,1.012,0.6674,0.13142,0.06264,0.05218,0.0302,1.3176470588235294e-08,1.0957142857142855e-06
2000-11-19 23:04:00,36.5,0.966,0.6022000000000001,0.11056,0.05362,0.04624,0.0304,1.2941176470588237e-08,1.0914285714285716e-06
2000-11-19 23:05:00,37.1,0.92,0.537,0.0897,0.0446,0.0403,0.0306,1.2823529411764704e-08,1.0857142857142858e-06
2000-11-19 23:06:00,35.7,1.128,0.6936,0.15516,0.07208,0.05784,0.0351799999999999,1.2823529411764704e-08,1.0785714285714286e-06
2000-11-19 23:07:00,34.300000000000004,1.336,0.8502000000000001,0.2206199999999999,0.09956,0.07538,0.03976,1.2823529411764704e-08,1.0714285714285716e-06
2000-11-19 23:08:00,32.900000000000006,1.544,1.0068,0.28608,0.12704,0.09292,0.04434,1.2823529411764704e-08,1.068571428571429e-06
2000-11-19 23:09:00,31.5,1.7520000000000002,1.1634000000000002,0.3515399999999999,0.15452,0.11046,0.04892,1.2823529411764704e-08,1.0642857142857144e-06
2000-11-19 23:10:00,30.1,1.96,1.32,0.417,0.182,0.128,0.0535,1.2823529411764704e-08,1.0585714285714286e-06
2000-11-19 23:11:00,30.64,1.906,1.274,0.3908,0.16364,0.11196,0.0453,1.2823529411764704e-08,1.0585714285714286e-06
2000-11-19 23:12:00,31.18,1.852,1.228,0.3646,0.14528,0.09592,0.0371,1.2823529411764704e-08,1.0585714285714286e-06
2000-11-19 23:13:00,31.72,1.798,1.182,0.3384,0.12692,0.07988,0.0289,1.2117647058823533e-08,1.0571428571428571e-06
2000-11-19 23:14:00,32.26,1.744,1.136,0.3122,0.10856,0.06384,0.0207,1.1035294117647062e-08,1.05e-06
2000-11-19 23:15:00,32.8,1.69,1.09,0.286,0.0902,0.0478,0.0125,1.0823529411764706e-08,1.05e-06
2000-11-19 23:16:00,33.36,1.604,1.0422,0.2453999999999999,0.07948,0.04474,0.01454,1.1082352941176471e-08,1.0571428571428571e-06
2000-11-19 23:17:00,33.92,1.518,0.9944,0.2047999999999999,0.06876,0.04168,0.01658,1.08e-08,1.0585714285714286e-06
2000-11-19 23:18:00,34.48,1.432,0.9466,0.1642,0.05804,0.03862,0.01862,1.0682352941176473e-08,1.0514285714285716e-06
2000-11-19 23:19:00,35.04,1.346,0.8988,0.1236,0.04732,0.03556,0.02066,1.0776470588235296e-08,1.0514285714285716e-06
2000-11-19 23:20:00,35.6,1.26,0.851,0.083,0.0366,0.0325,0.0227,1.0682352941176473e-08,1.0514285714285716e-06
2000-11-19 23:21:00,36.54,1.314,0.9488,0.1482,0.05708,0.03856,0.02066,1.1105882352941178e-08,1.0571428571428571e-06
2000-11-19 23:22:00,37.48,1.368,1.0466,0.2133999999999999,0.07756,0.04462,0.01862,1.2705882352941176e-08,1.068571428571429e-06
2000-11-19 23:23:00,38.42,1.4220000000000002,1.1444,0.2786,0.09804,0.0506799999999999,0.01658,1.2705882352941176e-08,1.068571428571429e-06
2000-11-19 23:24:00,39.36,1.476,1.2422,0.3438,0.11852,0.05674,0.01454,1.2823529411764704e-08,1.0785714285714286e-06
2000-11-19 23:25:00,40.3,1.53,1.34,0.409,0.139,0.0628,0.0125,1.4117647058823533e-08,1.1057142857142858e-06
2000-11-19 23:26:00,42.36,1.4222,1.2146,0.3666,0.1262,0.0588399999999999,0.0125,1.588235294117647e-08,1.1428571428571428e-06
2000-11-19 23:27:00,44.42,1.3144,1.0892,0.3242,0.1134,0.05488,0.0125,1.7647058823529412e-08,1.1771428571428572e-06
2000-11-19 23:28:00,46.48,1.2066,0.9638,0.2818,0.1006,0.0509199999999999,0.0125,1.9529411764705882e-08,1.2042857142857145e-06
2000-11-19 23:29:00,48.54,1.0988,0.8384,0.2394,0.0878,0.0469599999999999,0.0125,1.9529411764705882e-08,1.2185714285714287e-06
2000-11-19 23:30:00,50.6,0.991,0.713,0.197,0.075,0.043,0.0125,1.9529411764705882e-08,1.235714285714286e-06
2000-11-19 23:31:00,47.36,0.9988,0.7402,0.2494,0.0926,0.05022,0.01358,1.9529411764705882e-08,1.25e-06
2000-11-19 23:32:00,44.12,1.0066,0.7674,0.3018,0.1101999999999999,0.05744,0.01466,1.8117647058823527e-08,1.2442857142857143e-06
2000-11-19 23:33:00,40.88,1.0144,0.7946,0.3542,0.1278,0.06466,0.01574,1.729411764705882e-08,1.2242857142857143e-06
2000-11-19 23:34:00,37.64,1.0222,0.8218,0.4066,0.1454,0.07188,0.01682,1.5294117647058823e-08,1.2042857142857145e-06
2000-11-19 23:35:00,34.4,1.03,0.849,0.459,0.163,0.0791,0.0179,1.5058823529411764e-08,1.1985714285714287e-06
2000-11-19 23:36:00,37.1,1.003,0.7874,0.4114,0.1516,0.08054,0.02334,1.5058823529411764e-08,1.1828571428571428e-06
