time_tag,p3_flux_ic,p5_flux_ic,p7_flux_ic,short,long
1998-06-16 09:00:00,0.0998,0.046,0.0247,1.2117647058823527e-09,3.514285714285715e-07
1998-06-16 09:01:00,0.10704,0.05186,0.03024,1.1423529411764702e-09,3.471428571428572e-07
1998-06-16 09:02:00,0.11428,0.05772,0.03578,1.144705882352941e-09,3.4571428571428575e-07
1998-06-16 09:03:00,0.12152,0.06358,0.04132,1.1058823529411766e-09,3.428571428571429e-07
1998-06-16 09:04:00,0.12876,0.06944,0.04686,1.1235294117647059e-09,3.428571428571429e-07
1998-06-16 09:05:00,0.136,0.0753,0.0524,1.176470588235294e-09,3.414285714285715e-07
1998-06-16 09:06:00,0.1606,0.07364,0.0501,1.1658823529411766e-09,3.400000000000001e-07
1998-06-16 09:07:00,0.1852,0.07198,0.0478,1.1552941176470587e-09,3.400000000000001e-07
1998-06-16 09:08:00,0.2098,0.07032,0.0455,1.16e-09,3.4571428571428575e-07
1998-06-16 09:09:00,0.2344,0.06866,0.0432,1.163529411764706e-09,3.400000000000001e-07
1998-06-16 09:10:00,0.259,0.067,0.0409,1.1423529411764702e-09,3.400000000000001e-07
1998-06-16 09:11:00,0.2282,0.06386,0.03872,1.1364705882352942e-09,3.385714285714286e-07
1998-06-16 09:12:00,0.1974,0.06072,0.0365399999999999,1.1058823529411766e-09,3.3571428571428574e-07
1998-06-16 09:13:00,0.1666,0.05758,0.03436,1.1258823529411763e-09,3.3571428571428574e-07
1998-06-16 09:14:00,0.1357999999999999,0.05444,0.03218,1.1470588235294114e-09,3.428571428571429e-07
1998-06-16 09:15:00,0.105,0.0513,0.03,1.2705882352941175e-09,3.528571428571428e-07
1998-06-16 09:16:00,0.10342,0.04968,0.02838,1.235294117647059e-09,3.528571428571428e-07
1998-06-16 09:17:00,0.10184,0.04806,0.02676,1.2588235294117648e-09,3.571428571428572e-07
1998-06-16 09:18:00,0.10026,0.04644,0.02514,1.2235294117647055e-09,3.585714285714286e-07
1998-06-16 09:19:00,0.09868,0.04482,0.02352,1.176470588235294e-09,3.614285714285714e-07
1998-06-16 09:20:00,0.0971,0.0432,0.0219,1.2e-09,3.585714285714286e-07
1998-06-16 09:21:00,0.13968,0.07556,0.0383199999999999,1.247058823529412e-09,3.571428571428572e-07
1998-06-16 09:22:00,0.1822599999999999,0.10792,0.05474,1.163529411764706e-09,3.542857142857143e-07
1998-06-16 09:23:00,0.2248399999999999,0.14028,0.0711599999999999,1.168235294117647e-09,3.528571428571428e-07
1998-06-16 09:24:00,0.26742,0.17264,0.0875799999999999,1.1423529411764702e-09,3.471428571428572e-07
1998-06-16 09:25:00,0.31,0.205,0.104,1.1423529411764702e-09,3.4571428571428575e-07
1998-06-16 09:26:00,0.3002,0.17986,0.09478,1.1258823529411763e-09,3.428571428571429e-07
1998-06-16 09:27:00,0.2904,0.15472,0.08556,1.1658823529411766e-09,3.414285714285715e-07
1998-06-16 09:28:00,0.2806,0.12958,0.0763399999999999,1.1388235294117648e-09,3.400000000000001e-07
1998-06-16 09:29:00,0.2708,0.10444,0.06712,1.2e-09,3.400000000000001e-07
1998-06-16 09:30:00,0.261,0.0793,0.0579,1.0929411764705883e-09,3.400000000000001e-07
1998-06-16 09:31:00,0.2442,0.08624,0.05506,1.103529411764706e-09,3.428571428571429e-07
1998-06-16 09:32:00,0.2274,0.09318,0.05222,1.1235294117647059e-09,3.428571428571429e-07
1998-06-16 09:33:00,0.2106,0.10012,0.04938,1.121176470588235e-09,3.471428571428572e-07
1998-06-16 09:34:00,0.1938,0.10706,0.04654,1.1235294117647059e-09,3.471428571428572e-07
1998-06-16 09:35:00,0.177,0.114,0.0437,1.144705882352941e-09,3.485714285714286e-07
1998-06-16 09:36:00,0.1886,0.10858,0.04808,1.1341176470588236e-09,3.485714285714286e-07
1998-06-16 09:37:00,0.2002,0.10316,0.05246,1.1658823529411766e-09,3.471428571428572e-07
1998-06-16 09:38:00,0.2118,0.09774,0.05684,1.1188235294117642e-09,3.4571428571428575e-07
1998-06-16 09:39:00,0.2234,0.09232,0.06122,1.0952941176470591e-09,3.471428571428572e-07
1998-06-16 09:40:00,0.235,0.0869,0.0656,1.1235294117647059e-09,3.442857142857143e-07
1998-06-16 09:41:00,0.2384,0.10332,0.0668,1.1470588235294114e-09,3.428571428571429e-07
1998-06-16 09:42:00,0.2418,0.11974,0.068,1.1235294117647059e-09,3.414285714285715e-07
1998-06-16 09:43:00,0.2452,0.13616,0.0692,1.1e-09,3.400000000000001e-07
1998-06-16 09:44:00,0.2486,0.15258,0.0704,1.0823529411764704e-09,3.385714285714286e-07
1998-06-16 09:45:00,0.252,0.169,0.0716,1.1188235294117642e-09,3.3571428571428574e-07
1998-06-16 09:46:00,0.2596,0.14972,0.06754,1.121176470588235e-09,3.342857142857143e-07
1998-06-16 09:47:00,0.2672,0.13044,0.06348,1.0952941176470591e-09,3.342857142857143e-07
1998-06-16 09:48:00,0.2748,0.11116,0.05942,1.075294117647059e-09,3.328571428571429e-07
1998-06-16 09:49:00,0.2824,0.09188,0.05536,1.085882352941176e-09,3.328571428571429e-07
1998-06-16 09:50:00,0.29,0.0726,0.0513,1.0929411764705883e-09,3.3142857142857146e-07
1998-06-16 09:51:00,0.3126,0.0928799999999999,0.0614399999999999,1.1e-09,3.2857142857142857e-07
1998-06-16 09:52:00,0.3352,0.11316,0.07158,1.121176470588235e-09,3.2857142857142857e-07
1998-06-16 09:53:00,0.3578,0.13344,0.08172,1.0929411764705883e-09,3.3e-07
1998-06-16 09:54:00,0.3804,0.15372,0.09186,1.0976470588235295e-09,3.3142857142857146e-07
1998-06-16 09:55:00,0.403,0.174,0.102,1.294117647058823e-09,3.3142857142857146e-07
1998-06-16 09:56:00,0.3504,0.15602,0.0886199999999999,1.2e-09,3.3142857142857146e-07
1998-06-16 09:57:00,0.2978,0.13804,0.07524,1.2235294117647055e-09,3.3142857142857146e-07
1998-06-16 09:58:00,0.2452,0.1200599999999999,0.06186,1.235294117647059e-09,3.3142857142857146e-07
1998-06-16 09:59:00,0.1926,0.1020799999999999,0.04848,1.3058823529411767e-09,3.385714285714286e-07
