time_tag,p3_flux_ic,p5_flux_ic,p7_flux_ic,short,long
2011-03-21 07:40:00,5.3655,0.73984,0.14028,1.462235294117647e-09,5.102e-07
2011-03-21 07:41:00,5.44514,0.749464,0.146036,3.110941176470588e-09,5.279142857142857e-07
2011-03-21 07:42:00,5.52478,0.759088,0.1517919999999999,2.8794117647058827e-09,5.386285714285715e-07
2011-03-21 07:43:00,5.60442,0.7687120000000001,0.157548,2.534823529411765e-09,5.302285714285715e-07
2011-03-21 07:44:00,5.68406,0.778336,0.1633039999999999,3.379294117647059e-09,5.158857142857143e-07
2011-03-21 07:45:00,5.7637,0.78796,0.16906,4.3322352941176474e-09,5.116714285714286e-07
2011-03-21 07:46:00,5.64272,0.774856,0.168678,3.049294117647059e-09,5.038714285714286e-07
2011-03-21 07:47:00,5.52174,0.761752,0.168296,1.9949411764705883e-09,5.021857142857144e-07
2011-03-21 07:48:00,5.40076,0.748648,0.1679139999999999,1.2472941176470588e-09,5.034285714285715e-07
2011-03-21 07:49:00,5.279780000000001,0.735544,0.167532,1.249764705882353e-09,5.147285714285715e-07
2011-03-21 07:50:00,5.1588,0.72244,0.16715,1.249764705882353e-09,5.21057142857143e-07
2011-03-21 07:51:00,5.22916,0.6994859999999999,0.155074,1.176470588235294e-09,5.227857142857143e-07
2011-03-21 07:52:00,5.29952,0.676532,0.142998,1.176470588235294e-09,5.173142857142858e-07
2011-03-21 07:53:00,5.36988,0.653578,0.1309219999999999,1.176470588235294e-09,5.093e-07
2011-03-21 07:54:00,5.44024,0.6306240000000001,0.118846,1.176470588235294e-09,5.118857142857144e-07
2011-03-21 07:55:00,5.5106,0.60767,0.10677,1.2001176470588235e-09,5.018e-07
2011-03-21 07:56:00,5.16452,0.638872,0.131238,1.176470588235294e-09,5.051571428571429e-07
2011-03-21 07:57:00,4.81844,0.6700740000000001,0.155706,1.176470588235294e-09,5.193714285714286e-07
