time_stamp,e2_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic,short,long
2012-04-19 10:05:00,101.98,0.16733,0.14012,0.099299,0.058183,0.048856,0.023409,6.858e-09,7.310428571428572e-07
2012-04-19 10:06:00,103.104,0.170056,0.142846,0.1022372,0.0653338,0.0567542,0.023409,7.084117647058824e-09,7.630857142857143e-07
2012-04-19 10:07:00,104.228,0.172782,0.145572,0.1051754,0.0724846,0.0646524,0.023409,3.545529411764706e-09,7.590142857142857e-07
2012-04-19 10:08:00,105.352,0.175508,0.1482979999999999,0.1081136,0.0796354,0.0725505999999999,0.023409,3.5331764705882356e-09,7.434428571428572e-07
2012-04-19 10:09:00,106.476,0.178234,0.151024,0.1110517999999999,0.0867862,0.0804487999999999,0.023409,5.185176470588236e-09,7.422857142857143e-07
2012-04-19 10:10:00,107.6,0.18096,0.15375,0.11399,0.093937,0.088347,0.023409,6.080352941176471e-09,7.507714285714286e-07
2012-04-19 10:11:00,106.54,0.1764,0.14919,0.1095068,0.0913922,0.0863425999999999,0.023409,6.632e-09,7.877714285714286e-07
2012-04-19 10:12:00,105.48,0.17184,0.14463,0.1050236,0.0888474,0.0843382,0.023409,1.1017411764705885e-08,8.615571428571429e-07
2012-04-19 10:13:00,104.42,0.16728,0.14007,0.1005404,0.0863026,0.0823338,0.023409,1.4363529411764706e-08,9.230714285714288e-07
2012-04-19 10:14:00,103.36,0.16272,0.13551,0.0960572,0.0837578,0.0803294,0.023409,1.622e-08,9.681142857142857e-07
2012-04-19 10:15:00,102.3,0.15816,0.13095,0.091574,0.081213,0.078325,0.023409,1.6578823529411764e-08,9.770857142857144e-07
2012-04-19 10:16:00,103.98,0.15717,0.12996,0.0905832,0.0802222,0.0773342,0.0296156,1.9201176470588243e-08,1.0007285714285711e-06
2012-04-19 10:17:00,105.66,0.15618,0.12897,0.0895924,0.0792314,0.0763434,0.0358222,2.124588235294117e-08,1.0265857142857145e-06
2012-04-19 10:18:00,107.34,0.15519,0.12798,0.0886016,0.0782406,0.0753526,0.0420288,2.241058823529412e-08,1.0476428571428573e-06
2012-04-19 10:19:00,109.02,0.1542,0.12699,0.0876108,0.0772498,0.0743618,0.0482354,2.150588235294117e-08,1.0625e-06
2012-04-19 10:20:00,110.7,0.15321,0.126,0.08662,0.076259,0.073371,0.054442,2.336e-08,1.0722e-06
2012-04-19 10:21:00,111.08,0.169714,0.142504,0.0804756,0.0701146,0.0672266,0.0482354,2.500470588235294e-08,1.0664285714285714e-06
2012-04-19 10:22:00,111.46,0.186218,0.159008,0.0743312,0.0639701999999999,0.0610822,0.0420288,2.1325882352941183e-08,1.0512571428571429e-06
2012-04-19 10:23:00,111.84,0.202722,0.175512,0.0681868,0.0578258,0.0549378,0.0358222,1.9923529411764704e-08,1.034857142857143e-06
2012-04-19 10:24:00,112.22,0.219226,0.192016,0.0620424,0.0516814,0.0487934,0.0296156,2.0196470588235297e-08,1.0280857142857144e-06
2012-04-19 10:25:00,112.6,0.23573,0.20852,0.055898,0.045537,0.042649,0.023409,1.535764705882353e-08,1.0139142857142855e-06
2012-04-19 10:26:00,112.03,0.221948,0.194738,0.0646548,0.051502,0.0478358,0.023409,1.26e-08,1.0028e-06
2012-04-19 10:27:00,111.46,0.208166,0.180956,0.0734116,0.057467,0.0530226,0.023409,1.1892941176470588e-08,9.976e-07
2012-04-19 10:28:00,110.89,0.194384,0.167174,0.0821684,0.063432,0.0582094,0.023409,1.4272941176470589e-08,9.926e-07
2012-04-19 10:29:00,110.32,0.1806019999999999,0.153392,0.0909252,0.069397,0.0633962,0.023409,1.0746235294117649e-08,9.88842857142857e-07
2012-04-19 10:30:00,109.75,0.16682,0.13961,0.099682,0.075362,0.068583,0.023409,1.1424352941176472e-08,9.798e-07
2012-04-19 10:31:00,110.212,0.183258,0.156048,0.1162316,0.0947016,0.0887024,0.023409,1.0450823529411764e-08,9.714857142857144e-07
2012-04-19 10:32:00,110.674,0.1996959999999999,0.172486,0.1327812,0.1140412,0.1088218,0.023409,1.0655764705882352e-08,9.64557142857143e-07
2012-04-19 10:33:00,111.136,0.216134,0.188924,0.1493308,0.1333808,0.1289412,0.023409,1.169564705882353e-08,9.562857142857145e-07
2012-04-19 10:34:00,111.598,0.232572,0.205362,0.1658804,0.1527203999999999,0.1490606,0.023409,1.1543411764705884e-08,9.478857142857144e-07
2012-04-19 10:35:00,112.06,0.24901,0.2218,0.18243,0.17206,0.16918,0.023409,1.0429764705882354e-08,9.617142857142858e-07
2012-04-19 10:36:00,112.996,0.257374,0.213028,0.1652494,0.1548812,0.1519998,0.023409,1.0881882352941175e-08,9.53957142857143e-07
2012-04-19 10:37:00,113.932,0.265738,0.204256,0.1480688,0.1377024,0.1348195999999999,0.023409,9.620470588235294e-09,9.366428571428572e-07
2012-04-19 10:38:00,114.868,0.274102,0.195484,0.1308882,0.1205236,0.1176394,0.023409,9.887176470588236e-09,9.425857142857144e-07
2012-04-19 10:39:00,115.804,0.282466,0.186712,0.1137076,0.1033448,0.1004592,0.023409,7.897882352941177e-09,9.423285714285716e-07
2012-04-19 10:40:00,116.74,0.29083,0.17794,0.096527,0.086166,0.083279,0.023409,7.355294117647059e-09,9.255285714285716e-07
2012-04-19 10:41:00,117.106,0.2819,0.1686139999999999,0.0923906,0.0806288,0.0773512,0.0256525999999999,6.823294117647058e-09,9.155285714285716e-07
2012-04-19 10:42:00,117.472,0.27297,0.1592879999999999,0.0882542,0.0750916,0.0714234,0.0278962,7.264941176470588e-09,9.003285714285715e-07
2012-04-19 10:43:00,117.838,0.26404,0.1499619999999999,0.0841177999999999,0.0695544,0.0654956,0.0301397999999999,5.863294117647059e-09,8.825000000000001e-07
2012-04-19 10:44:00,118.204,0.25511,0.140636,0.0799814,0.0640172,0.0595678,0.0323834,5.3810588235294115e-09,8.776714285714286e-07
2012-04-19 10:45:00,118.57,0.24618,0.13131,0.075845,0.05848,0.05364,0.034627,6.541529411764707e-09,8.738428571428572e-07
2012-04-19 10:46:00,118.928,0.2342,0.12916,0.0755232,0.059559,0.0551094,0.038368,4.4617647058823534e-09,8.739714285714286e-07
2012-04-19 10:47:00,119.286,0.22222,0.12701,0.0752014,0.060638,0.0565788,0.042109,4.419647058823529e-09,8.624428571428572e-07
2012-04-19 10:48:00,119.644,0.21024,0.12486,0.0748795999999999,0.061717,0.0580482,0.04585,5.320823529411764e-09,8.461857142857144e-07
2012-04-19 10:49:00,120.002,0.19826,0.12271,0.0745578,0.062796,0.0595176,0.0495909999999999,3.258235294117647e-09,8.486428571428571e-07
2012-04-19 10:50:00,120.36,0.18628,0.12056,0.074236,0.063875,0.060987,0.053332,4.507058823529411e-09,8.677571428571429e-07
2012-04-19 10:51:00,121.598,0.193624,0.135606,0.0906708,0.08031,0.0774216,0.05871,6.167764705882353e-09,8.761857142857143e-07
2012-04-19 10:52:00,122.836,0.200968,0.150652,0.1071056,0.096745,0.0938562,0.064088,5.2303529411764706e-09,8.835285714285715e-07
2012-04-19 10:53:00,124.074,0.208312,0.165698,0.1235404,0.11318,0.1102908,0.069466,9.208941176470589e-09,8.868857142857143e-07
2012-04-19 10:54:00,125.312,0.215656,0.180744,0.1399752,0.129615,0.1267254,0.074844,8.09070588235294e-09,8.748000000000001e-07
2012-04-19 10:55:00,126.55,0.223,0.19579,0.15641,0.14605,0.14316,0.080222,9.118588235294116e-09,8.796571428571428e-07
2012-04-19 10:56:00,126.548,0.213412,0.178258,0.137411,0.1261958,0.123068,0.0689214,7.762235294117648e-09,8.673714285714287e-07
2012-04-19 10:57:00,126.546,0.203824,0.1607259999999999,0.1184119999999999,0.1063416,0.102976,0.0576208,7.626588235294118e-09,8.831428571428572e-07
2012-04-19 10:58:00,126.544,0.194236,0.143194,0.099413,0.0864874,0.082884,0.0463202,6.298941176470589e-09,8.855428571428572e-07
2012-04-19 10:59:00,126.542,0.1846479999999999,0.125662,0.080414,0.0666332,0.062792,0.0350196,1.0068e-08,9.587428571428574e-07
2012-04-19 11:00:00,126.54,0.17506,0.10813,0.061415,0.046779,0.0427,0.023719,1.0248823529411765e-08,9.79157142857143e-07
2012-04-19 11:01:00,126.224,0.203072,0.126786,0.0668052,0.0523698,0.0483466,0.0283978,9.096e-09,9.708714285714283e-07
2012-04-19 11:02:00,125.908,0.231084,0.145442,0.0721953999999999,0.0579606,0.0539932,0.0330766,7.400588235294118e-09,9.672714285714287e-07
2012-04-19 11:03:00,125.592,0.259096,0.164098,0.0775856,0.0635514,0.0596398,0.0377554,7.581411764705882e-09,9.68557142857143e-07
2012-04-19 11:04:00,125.276,0.287108,0.182754,0.0829758,0.0691421999999999,0.0652864,0.0424342,1.1237529411764704e-08,9.988428571428572e-07
2012-04-19 11:05:00,124.96,0.31512,0.20141,0.088366,0.074733,0.070933,0.047113,1.3503529411764709e-08,1.032e-06
2012-04-19 11:06:00,124.616,0.277784,0.181374,0.0830632,0.0700846,0.066467,0.0462856,1.4363529411764706e-08,1.0397571428571429e-06
2012-04-19 11:07:00,124.272,0.240448,0.161338,0.0777604,0.0654362,0.062001,0.0454582,2.3224705882352944e-08,1.1573571428571428e-06
2012-04-19 11:08:00,123.928,0.203112,0.1413019999999999,0.0724576,0.0607877999999999,0.0575349999999999,0.0446308,5.0047058823529414e-08,1.5095714285714286e-06
2012-04-19 11:09:00,123.584,0.165776,0.121266,0.0671548,0.0561394,0.053069,0.0438034,6.572352941176471e-08,1.7622857142857145e-06
2012-04-19 11:10:00,123.24,0.12844,0.10123,0.061852,0.051491,0.048603,0.042976,6.644705882352942e-08,1.873428571428572e-06
2012-04-19 11:11:00,124.38,0.135966,0.108756,0.0693788,0.0590178,0.0561298,0.0477664,6.328941176470588e-08,1.8825714285714289e-06
2012-04-19 11:12:00,125.52,0.143492,0.116282,0.0769056,0.0665446,0.0636566,0.0525568,5.7856470588235295e-08,1.854e-06
