time_stamp,e2_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic,short,long
2003-11-01 07:39:00,305.0,22.62,9.828,1.458,0.4042,0.233,0.05732,5.964705882352941e-08,2.3714285714285714e-06
2003-11-01 07:40:00,301.0,21.7,9.51,1.39,0.389,0.227,0.0555,5.776470588235296e-08,2.342857142857143e-06
2003-11-01 07:41:00,305.8,22.46,9.708,1.398,0.38,0.2146,0.05198,5.7411764705882354e-08,2.342857142857143e-06
2003-11-01 07:42:00,310.6,23.22,9.906,1.406,0.371,0.2022,0.04846,5.600000000000001e-08,2.328571428571429e-06
2003-11-01 07:43:00,315.4,23.98,10.104,1.414,0.362,0.1898,0.04494,5.694117647058824e-08,2.342857142857143e-06
2003-11-01 07:44:00,320.2,24.74,10.302,1.422,0.353,0.1774,0.04142,5.964705882352941e-08,2.342857142857143e-06
2003-11-01 07:45:00,325.0,25.5,10.5,1.43,0.344,0.165,0.0379,6.494117647058824e-08,2.4571428571428573e-06
2003-11-01 07:46:00,320.8,24.84,10.194,1.43,0.3398,0.1562,0.03426,6.494117647058824e-08,2.4571428571428573e-06
2003-11-01 07:47:00,316.6,24.18,9.888,1.43,0.3356,0.1474,0.03062,6.235294117647059e-08,2.4571428571428573e-06
2003-11-01 07:48:00,312.4,23.52,9.582,1.43,0.3314,0.1386,0.02698,5.7411764705882354e-08,2.4571428571428573e-06
2003-11-01 07:49:00,308.2,22.86,9.276,1.43,0.3272,0.1298,0.02334,5.4941176470588244e-08,2.428571428571429e-06
2003-11-01 07:50:00,304.0,22.2,8.97,1.43,0.323,0.121,0.0197,5.352941176470588e-08,2.342857142857143e-06
2003-11-01 07:51:00,304.8,22.92,9.276,1.464,0.3294,0.119,0.0184399999999999,5.3176470588235295e-08,2.342857142857143e-06
2003-11-01 07:52:00,305.6,23.64,9.582,1.498,0.3358,0.1169999999999999,0.01718,5.352941176470588e-08,2.342857142857143e-06
2003-11-01 07:53:00,306.4,24.36,9.888,1.532,0.3422,0.115,0.01592,5.5058823529411775e-08,2.3571428571428574e-06
2003-11-01 07:54:00,307.2,25.08,10.194,1.566,0.3485999999999999,0.113,0.01466,5.6470588235294123e-08,2.442857142857143e-06
2003-11-01 07:55:00,308.0,25.8,10.5,1.6,0.355,0.111,0.0134,5.75294117647059e-08,2.4571428571428573e-06
2003-11-01 07:56:00,303.2,25.44,10.224,1.516,0.3306,0.10618,0.01342,5.7058823529411766e-08,2.4571428571428573e-06
2003-11-01 07:57:00,298.4,25.08,9.948,1.432,0.3061999999999999,0.10136,0.01344,5.4705882352941175e-08,2.4571428571428573e-06
2003-11-01 07:58:00,293.6,24.72,9.672,1.348,0.2818,0.09654,0.01346,5.3176470588235295e-08,2.4571428571428573e-06
2003-11-01 07:59:00,288.8,24.36,9.396,1.264,0.2574,0.09172,0.01348,5.2470588235294134e-08,2.4571428571428573e-06
2003-11-01 08:00:00,284.0,24.0,9.12,1.18,0.233,0.0869,0.0135,5.070588235294119e-08,2.4571428571428573e-06
2003-11-01 08:01:00,285.8,23.98,9.536,1.262,0.2524,0.09072,0.01348,5.035294117647059e-08,2.4571428571428573e-06
2003-11-01 08:02:00,287.6,23.96,9.952,1.344,0.2718,0.09454,0.01346,5.282352941176472e-08,2.4571428571428573e-06
2003-11-01 08:03:00,289.4,23.94,10.368,1.4260000000000002,0.2912,0.09836,0.01344,5.4352941176470594e-08,2.4571428571428573e-06
2003-11-01 08:04:00,291.2,23.92,10.784,1.508,0.3106,0.1021799999999999,0.01342,5.964705882352941e-08,2.557142857142857e-06
2003-11-01 08:05:00,293.0,23.9,11.2,1.59,0.33,0.106,0.0134,7.176470588235296e-08,2.671428571428572e-06
2003-11-01 08:06:00,298.2,24.68,11.32,1.64,0.3426,0.1082,0.0134,1.0529411764705885e-07,2.9857142857142856e-06
2003-11-01 08:07:00,303.4,25.46,11.44,1.6900000000000002,0.3552,0.1104,0.0134,1.388235294117647e-07,3.371428571428572e-06
2003-11-01 08:08:00,308.6,26.24,11.56,1.7400000000000002,0.3678,0.1126,0.0134,1.6941176470588234e-07,3.700000000000001e-06
2003-11-01 08:09:00,313.8,27.02,11.68,1.79,0.3804,0.1148,0.0134,1.7294117647058825e-07,3.785714285714286e-06
2003-11-01 08:10:00,319.0,27.8,11.8,1.84,0.393,0.117,0.0134,1.8470588235294122e-07,3.857142857142857e-06
2003-11-01 08:11:00,314.4,27.24,11.72,1.808,0.4088,0.1442,0.02296,1.8705882352941177e-07,3.928571428571429e-06
2003-11-01 08:12:00,309.8,26.68,11.64,1.776,0.4246,0.1714,0.03252,1.7529411764705885e-07,3.885714285714286e-06
2003-11-01 08:13:00,305.2,26.12,11.56,1.744,0.4404,0.1986,0.04208,1.623529411764706e-07,3.857142857142857e-06
2003-11-01 08:14:00,300.6,25.56,11.48,1.712,0.4562,0.2258,0.05164,1.552941176470588e-07,3.857142857142857e-06
2003-11-01 08:15:00,296.0,25.0,11.4,1.68,0.472,0.253,0.0612,1.7176470588235297e-07,3.942857142857143e-06
2003-11-01 08:16:00,301.2,25.22,11.24,1.586,0.4489999999999999,0.2496,0.0630599999999999,2.705882352941176e-07,4.657142857142858e-06
2003-11-01 08:17:00,306.4,25.44,11.08,1.492,0.426,0.2462,0.0649199999999999,3.941176470588237e-07,5.52857142857143e-06
2003-11-01 08:18:00,311.6,25.66,10.92,1.398,0.4029999999999999,0.2428,0.0667799999999999,4.3882352941176484e-07,5.985714285714285e-06
2003-11-01 08:19:00,316.8,25.880000000000003,10.76,1.3039999999999998,0.38,0.2394,0.0686399999999999,4.458823529411765e-07,6.228571428571429e-06
