time_stamp,e2_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic,short,long
2011-04-15 16:02:00,1869.78,0.158264,0.1294539999999999,0.0832498,0.0693052,0.065418,0.0459076,1.3594117647058825e-08,1.0053857142857144e-06
2011-04-15 16:03:00,1759.32,0.170226,0.141416,0.0925532,0.0797068,0.076126,0.0566283999999999,1.0972235294117648e-08,1.0030571428571429e-06
2011-04-15 16:04:00,1648.86,0.182188,0.153378,0.1018565999999999,0.0901084,0.086834,0.0673492,1.552e-08,1.0218285714285717e-06
2011-04-15 16:05:00,1538.4,0.19415,0.16534,0.11116,0.10051,0.097542,0.07807,3.4210588235294115e-08,1.1357714285714289e-06
2011-04-15 16:06:00,1581.1,0.1944519999999999,0.165984,0.1131559999999999,0.0937134,0.0887214,0.0750786,5.1617647058823536e-08,1.2544e-06
2011-04-15 16:07:00,1623.8000000000002,0.1947539999999999,0.166628,0.1151519999999999,0.0869168,0.0799008,0.0720872,5.0894117647058825e-08,1.3123e-06
2011-04-15 16:08:00,1666.5,0.195056,0.1672719999999999,0.117148,0.0801202,0.0710802,0.0690958,4.895411764705884e-08,1.3584857142857144e-06
2011-04-15 16:09:00,1709.2,0.195358,0.1679159999999999,0.119144,0.0733236,0.0622596,0.0661044,5.5550588235294126e-08,1.4312857142857146e-06
2011-04-15 16:10:00,1751.9,0.19566,0.16856,0.12114,0.066527,0.053439,0.063113,1.0139529411764706e-07,1.7362857142857144e-06
2011-04-15 16:11:00,1774.72,0.18924,0.161798,0.115728,0.0699076,0.0588436,0.0556766,1.131129411764706e-07,1.918142857142857e-06
2011-04-15 16:12:00,1797.54,0.18282,0.155036,0.110316,0.0732882,0.0642482,0.0482402,1.0659411764705885e-07,1.9835714285714284e-06
2011-04-15 16:13:00,1820.36,0.1764,0.148274,0.104904,0.0766688,0.0696528,0.0408038,1.4289411764705885e-07,2.2048571428571427e-06
2011-04-15 16:14:00,1843.18,0.16998,0.141512,0.099492,0.0800494,0.0750574,0.0333674,1.448823529411765e-07,2.287857142857143e-06
2011-04-15 16:15:00,1866.0,0.16356,0.13475,0.09408,0.08343,0.080462,0.025931,1.170835294117647e-07,2.209e-06
2011-04-15 16:16:00,1858.54,0.168804,0.131964,0.0887452,0.076049,0.0725106,0.0264107999999999,1.0383647058823529e-07,2.1422857142857142e-06
2011-04-15 16:17:00,1851.08,0.174048,0.129178,0.0834104,0.068668,0.0645592,0.0268906,8.869058823529414e-08,2.0511428571428573e-06
2011-04-15 16:18:00,1843.62,0.179292,0.126392,0.0780756,0.061287,0.0566078,0.0273704,7.211764705882354e-08,1.9271428571428573e-06
2011-04-15 16:19:00,1836.16,0.184536,0.123606,0.0727408,0.0539059999999999,0.0486564,0.0278502,6.016235294117646e-08,1.810428571428572e-06
2011-04-15 16:20:00,1828.7,0.18978,0.12082,0.067406,0.046525,0.040705,0.02833,4.917647058823529e-08,1.6954285714285717e-06
2011-04-15 16:21:00,1851.96,0.193358,0.1246299999999999,0.0712476,0.0501058,0.0442129999999999,0.0314644,4.288e-08,1.6015714285714285e-06
2011-04-15 16:22:00,1875.22,0.196936,0.12844,0.0750892,0.0536866,0.047721,0.0345988,3.62e-08,1.518857142857143e-06
2011-04-15 16:23:00,1898.48,0.200514,0.13225,0.0789308,0.0572673999999999,0.051229,0.0377332,2.8378823529411764e-08,1.4208428571428571e-06
2011-04-15 16:24:00,1921.74,0.204092,0.13606,0.0827724,0.0608482,0.0547369999999999,0.0408676,2.5703529411764707e-08,1.3301285714285715e-06
2011-04-15 16:25:00,1945.0,0.20767,0.13987,0.086614,0.064429,0.058245,0.044002,2.042117647058824e-08,1.2609857142857143e-06
2011-04-15 16:26:00,1931.68,0.201076,0.141072,0.0809093999999999,0.0609484,0.0553844,0.0400948,2.5847058823529413e-08,1.2859285714285714e-06
2011-04-15 16:27:00,1918.36,0.194482,0.142274,0.0752048,0.0574678,0.0525238,0.0361876,4.239411764705882e-08,1.4195428571428572e-06
2011-04-15 16:28:00,1905.04,0.187888,0.143476,0.0695002,0.0539872,0.0496632,0.0322804,6.40764705882353e-08,1.5824285714285714e-06
2011-04-15 16:29:00,1891.72,0.1812939999999999,0.144678,0.0637956,0.0505066,0.0468026,0.0283732,6.133764705882353e-08,1.6177142857142858e-06
2011-04-15 16:30:00,1878.4,0.1747,0.14588,0.058091,0.047026,0.043942,0.024466,7.910588235294117e-08,1.7418571428571429e-06
2011-04-15 16:31:00,1879.74,0.178302,0.145512,0.0661042,0.0483838,0.0439924,0.024466,6.106e-08,1.6695714285714283e-06
2011-04-15 16:32:00,1881.08,0.1819039999999999,0.145144,0.0741174,0.0497416,0.0440428,0.024466,3.9997647058823535e-08,1.5137142857142858e-06
2011-04-15 16:33:00,1882.42,0.185506,0.144776,0.0821306,0.0510994,0.0440932,0.024466,2.7338823529411772e-08,1.3694142857142855e-06
