time_stamp,e2_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic,short,long
1986-02-13 01:46:00,4104.0,0.177,0.1252,0.08124,0.06664,0.06264,0.04334,1.9529411764705882e-07,4.628571428571429e-06
1986-02-13 01:47:00,4028.0,0.197,0.1204,0.07578,0.06118,0.0571799999999999,0.03788,1.9294117647058825e-07,4.571428571428571e-06
1986-02-13 01:48:00,3952.0,0.217,0.1156,0.07032,0.05572,0.05172,0.03242,1.9529411764705882e-07,4.585714285714286e-06
1986-02-13 01:49:00,3876.0,0.237,0.1108,0.06486,0.05026,0.04626,0.0269599999999999,1.988235294117647e-07,4.6e-06
1986-02-13 01:50:00,3800.0,0.257,0.106,0.0594,0.0448,0.0408,0.0215,2.023529411764706e-07,4.671428571428572e-06
1986-02-13 01:51:00,3962.0,0.2686,0.1426,0.09652,0.08204,0.07804,0.0432,2.541176470588235e-07,5.142857142857143e-06
1986-02-13 01:52:00,4124.0,0.2802,0.1792,0.13364,0.11928,0.11528,0.0649,3.258823529411765e-07,5.942857142857143e-06
1986-02-13 01:53:00,4286.0,0.2918,0.2158,0.17076,0.15652,0.15252,0.0866,2.870588235294118e-07,5.8e-06
1986-02-13 01:54:00,4448.0,0.3034,0.2524,0.20788,0.19376,0.18976,0.1083,2.576470588235295e-07,5.52857142857143e-06
1986-02-13 01:55:00,4610.0,0.315,0.289,0.245,0.231,0.227,0.13,2.4705882352941175e-07,5.342857142857144e-06
1986-02-13 01:56:00,4810.0,0.413,0.3328,0.2176,0.19488,0.1898,0.1083,2.4705882352941175e-07,5.285714285714286e-06
1986-02-13 01:57:00,5010.0,0.511,0.3766,0.1901999999999999,0.15876,0.1526,0.0866,2.552941176470588e-07,5.3e-06
1986-02-13 01:58:00,5210.0,0.609,0.4204,0.1628,0.12264,0.1154,0.0648999999999999,2.658823529411765e-07,5.4e-06
1986-02-13 01:59:00,5410.0,0.7070000000000001,0.4642,0.1354,0.08652,0.0782,0.0431999999999999,2.811764705882353e-07,5.557142857142858e-06
1986-02-13 02:00:00,5610.0,0.805,0.508,0.108,0.0504,0.041,0.0215,2.9058823529411765e-07,5.671428571428572e-06
1986-02-13 02:01:00,5708.0,0.7418,0.4378,0.1084,0.0595,0.05116,0.03172,2.941176470588235e-07,5.757142857142858e-06
1986-02-13 02:02:00,5806.0,0.6786000000000001,0.3676,0.1088,0.0686,0.06132,0.04194,3e-07,5.785714285714286e-06
1986-02-13 02:03:00,5904.0,0.6154000000000001,0.2974,0.1092,0.0777,0.07148,0.05216,3.0823529411764704e-07,5.842857142857143e-06
1986-02-13 02:04:00,6002.0,0.5522,0.2272,0.1096,0.0868,0.08164,0.06238,3.2e-07,6e-06
1986-02-13 02:05:00,6100.0,0.489,0.157,0.11,0.0959,0.0918,0.0726,3.223529411764706e-07,6.028571428571429e-06
1986-02-13 02:06:00,6136.0,0.4426,0.1467999999999999,0.09988,0.08568,0.0816,0.06238,3.305882352941177e-07,6.114285714285714e-06
